mic_id,year,stdate,durration,events,involved,fatalmin,fatalmax,fatalmin_pc,fatalmax_pc,full_on_war,mean_democracy,min_democracy,mean_mil_power,min_mil_power,maxdiff_mil_power,mean_pop,total_pop,rivals_rate,major_powers_involved,total_trade,total_trade_pc,mean_dist,min_dist,total_alliances,mean_alliances,min_alliances,total_igos,mean_igos,min_igos
2069,1977,1977-02-22,620,32,5,5454,10650,1.6916820977602427e-5,3.303339629839858e-5,1,-0.5438221179391853,-0.5604635783314349,0.03029553342,9.4591554100907e-8,0.1735534154084459,53733500,322401000,0.3333333333333333,1,35000000,0.10856045731868078,6934.356095932488,1064.9019533356504,0,0,0,50,16.666666666666668,11
2081,1977,1977-07-14,187,10,2,0,0,0,0,0,-0.6425107820146398,-0.7650787924393574,0.0043877179,2.2836470106470108e-7,0.006134104235298935,18762500,37525000,1,0,440000000,11.725516322451698,1133.6340273502094,1133.6340273502094,1,1,1,46,46,46
2120,1977,1977-07-08,196,12,2,0,0,0,0,0,-0.3455636250335648,-0.4566580052158428,0.00209151855,1.9884297050737316e-7,0.0031820840570294926,11660000,23320000,1,0,183000000,7.847341337907376,1328.2833025229802,1328.2833025229802,1,1,1,44,44,44
2139,1977,1977-05-01,80,3,2,0,0,0,0,0,0.9527406174800235,0.19529976935714666,0.013432607115,4.6794830040932553e-7,0.02629354705169959,31277000,62554000,0,1,37000000,0.5914889535441379,8776.900256016082,8776.900256016082,0,0,0,24,24,24
2140,1977,1977-02-24,77,4,2,0,0,0,0,0,-0.4578425727769769,-0.6004698088534371,0.001028505825,7.253683215130024e-8,0.0012272506631678488,14636000,29272000,1,0,0,0,819.6128248961606,819.6128248961606,0,0,0,36,36,36
2142,1977,1977-01-01,102,8,2,0,0,0,0,0,-0.47559291016560823,-0.5604635783314349,0.0024798746999999998,9.139621895829647e-8,0.0034102179037810414,26503000,53006000,1,0,0,0,997.3237281751244,997.3237281751244,0,0,0,30,30,30
2150,1977,1977-03-01,87,46,11,34,320,1.2702350308405593e-7,1.1955153231440558e-6,0,-0.5306163619192753,-0.6962086639218357,0.00238028438,6.717037321891192e-8,0.008202295629626781,13383350,267667000,0.1,0,41000000,0.15317540077783215,6705.871731341561,551.2399195326416,0,0,0,169,16.9,11
2192,1977,1977-04-07,396,43,4,5,5,1.7213777907837432e-8,1.7213777907837432e-8,0,-0.11733546769605022,-0.7552553710257416,0.041625715400000006,2.985897506316599e-7,0.1418241114102494,72616250,290465000,0.5,1,0,0,6122.91098273782,193.84430147916916,0,0,0,12,6,6
2714,1977,1977-08-05,11,4,2,0,0,0,0,0,-0.5051871205365157,-0.521161252927918,0.145925865,1.2342814037006045e-7,0.17355338657185962,608733500,1217467000,1,2,0,0,5799.33495771668,5799.33495771668,1,1,1,15,15,15
2964,1977,1977-09-07,1,2,2,0,0,0,0,0,0.6041516100703872,-0.521161252927918,0.11379700449999999,4.745723180413095e-7,0.17355303542768194,186450500,372901000,0,1,3384000000,9.074794650590908,7491.160520296217,7491.160520296217,0,0,0,33,33,33
3013,1977,1977-10-14,1,3,2,0,0,0,0,0,0.5187412425301537,-0.43710763539003755,2.4493756e-4,9.331579864472411e-8,2.969913642013553e-4,2195500,4391000,1,0,107000000,24.368025506718286,343.83908300693844,343.83908300693844,1,1,1,42,42,42
3018,1977,1977-08-01,1,1,2,0,0,0,0,0,-0.4883003884028826,-0.5199427715899223,0.00291169305,2.476885679452312e-7,0.0031820352114320547,13333500,26667000,0,0,48000000,1.7999775002812466,2466.6223888303693,2466.6223888303693,1,1,1,44,44,44
3126,1977,1977-07-12,13,19,2,88,334,2.2095008536707842e-6,8.386060058250478e-6,0,-0.36883945580394184,-0.5350914510503526,0.0047079878,2.1927933486606425e-7,0.008202143520665135,19914000,39828000,1,0,34000000,0.8536707843728031,1741.3843569746648,1741.3843569746648,1,1,1,48,48,48
3127,1977,1977-07-06,120,3,2,5,5,1.5514940888075217e-7,1.5514940888075217e-7,0,-0.21151371710578498,-0.6029669187053573,0.003979410835,2.6743937925421723e-7,0.007229153860620746,16113500,32227000,1,0,51000000,1.582523970583672,1149.9151629031292,1149.9151629031292,0,0,0,15,15,15
3129,1977,1977-06-27,1,4,2,13,13,6.412786108918706e-7,6.412786108918706e-7,0,-0.45642776760497566,-0.5604635783314349,8.7781552e-4,1.1406697164078326e-7,0.0010797842330283593,10136000,20272000,1,0,7000000,0.3453038674033149,1018.0667918948399,1018.0667918948399,0,0,0,27,27,27
3130,1977,1977-06-26,3,4,2,0,0,0,0,0,-0.24958770515439377,-0.3546782243044092,0.00409504505,1.05499334680624e-7,0.00464597970066532,37775500,75551000,0,0,5000000,0.06618046088072957,575.360618109949,575.360618109949,0,0,0,23,23,23
3131,1977,1977-06-04,900,43,2,102,240,8.706786171574903e-6,2.0486555697823304e-5,0,-0.24063916873191182,-0.6029669187053573,8.3027055e-4,1.42812995398773e-7,9.309979170046012e-4,5857500,11715000,1,0,0,0,398.95870930437684,398.95870930437684,0,0,0,3,3,3
3631,1977,1977-06-01,761,20,3,356,1139,5.7232886402366485e-6,1.8311308318060513e-5,0,-0.05257964609916452,-0.578904369986805,0.006511977445,5.010787778695293e-7,0.02333204092122213,15550500,62202000,0.5,1,599000000,9.629915436802674,2156.440876823641,1992.0702239595819,0,0,0,50,25,24
3994,1977,1977-09-01,11,7,3,30,130,1.6794491406818564e-6,7.2776129429547105e-6,0,0.5758500801702874,-0.6086153988804522,0.00242523203,8.897651812897869e-7,0.00321383183481871,4465750,17863000,0.5,0,0,0,226.08268374611697,217.07081218293362,0,0,0,59,29.5,28
2082,1978,1978-08-18,144,4,2,0,0,0,0,0,-0.6310366101653855,-0.7509290159952037,0.0044086655499999995,2.2626055893787133e-7,0.006168994139441062,19041000,38082000,1,0,395000000,10.37235439315162,1133.6340273502094,1133.6340273502094,1,1,1,48,48,48
2141,1978,1978-10-01,239,37,5,800,1770,1.090542272144824e-5,2.4128247771204233e-5,1,-0.5017216353609484,-0.6438680700074305,0.0011765543216666666,8.538205010605973e-8,0.0018350836179498939,12226333.333333332,73358000,0.3333333333333333,0,0,0,2907.426696201823,819.6128248961606,0,0,0,77,25.666666666666668,15
2346,1978,1978-09-12,106,6,2,3,3,6.629834254143647e-7,6.629834254143647e-7,0,0.5435766635137125,-0.4311483670425516,2.44507885e-4,9.206592907801418e-8,2.9420426407092203e-4,2262500,4525000,1,0,100000000,22.099447513812155,343.83908300693844,343.83908300693844,1,1,1,44,44,44
2357,1978,1978-07-02,244,8,2,325,900,4.2142116182572613e-5,1.1670124481327801e-4,0,-0.4913460765233775,-0.602104994634648,4.4304668e-4,1.769135232300885e-7,5.660567964767698e-4,3856000,7712000,0,0,38000000,4.927385892116183,298.95166700341605,298.95166700341605,1,1,1,20,20,20
2602,1978,1978-06-21,1,2,2,8,8,2.6877565967625972e-8,2.6877565967625972e-8,0,-0.7103257068781167,-0.9232848393943545,0.090570654,2.8273398730525104e-7,0.17085148726601268,148823000,297646000,0,1,0,0,2465.9751135860256,2465.9751135860256,0,0,0,23,23,23
2715,1978,1978-03-01,70,5,2,0,0,0,0,0,-0.5162290127061158,-0.5350914510503526,0.145920555,1.2445695981434735e-7,0.17085164554304016,616695500,1233391000,1,2,437000000,0.3543077580426645,5799.33495771668,5799.33495771668,1,1,1,15,15,15
2727,1978,1978-05-20,501,6,2,0,0,0,0,0,0.6160489493534067,-0.4973665743618789,0.1116174995,4.5585120047340164e-7,0.1708513141487995,188083000,376166000,0,1,3982000000,10.585752035005822,7491.160520296217,7491.160520296217,0,0,0,33,33,33
3003,1978,1978-12-13,43,6,2,2,2,4.1470545545026644e-8,4.1470545545026644e-8,0,-0.2044031534397366,-0.5599610515207039,0.0026521146,1.5991144867284938e-7,0.004804026188551327,24113500,48227000,0,0,21000000,0.4354407282227798,520.6975817743353,520.6975817743353,0,0,0,22,22,22
3004,1978,1978-10-16,297,5,2,0,0,0,0,0,0.44413890141096973,0.084795609697157,5.184748645e-4,6.362263302752292e-8,9.883420373669725e-4,3741500,7483000,0,0,0,0,927.901254218024,927.901254218024,0,0,0,2,2,2
3007,1978,1978-02-01,398,45,4,7648,24377,3.3655572531983356e-6,1.0727273687397467e-5,1,-0.5078171348923843,-0.5350914510503526,0.10429799164999999,1.216166345499139e-7,0.16732526838336545,568108000,2272432000,1,3,549000000,0.24159138755307089,4063.50514037184,2327.675323027,1,0.5,0,27,13.5,10
3009,1978,1978-03-16,1,1,2,0,0,0,0,0,-0.3437744761653034,-0.5111442043355674,0.00165794817,2.448327200443787e-7,0.002647865867279956,7962000,15924000,1,0,33000000,2.0723436322532027,1689.1159569375143,1689.1159569375143,1,1,1,38,38,38
3010,1978,1978-02-15,3,1,2,0,0,0,0,0,-0.28110520006712303,-0.3438870816832642,0.0046532565,2.1298420450110577e-7,0.0081858349157955,26655000,53310000,0,0,12000000,0.22509848058525606,3539.734818656323,3539.734818656323,0,0,0,31,31,31
3011,1978,1978-03-20,1,3,2,0,0,0,0,0,-0.6575866322900692,-0.6962086639218357,0.001704632615,1.420042992766727e-7,0.0024667826957007234,15705000,31410000,1,0,0,0,551.2399195326416,551.2399195326416,0,0,0,13,13,13
3015,1978,1978-02-27,1,3,2,15,15,2.0045436322330615e-6,2.0045436322330615e-6,0,0.44413890141096973,0.084795609697157,5.184748645e-4,6.362263302752292e-8,9.883420373669725e-4,3741500,7483000,0,0,0,0,927.901254218024,927.901254218024,0,0,0,2,2,2
3440,1978,1978-07-07,1,4,2,0,0,0,0,0,0.36528817133272845,-0.6615156822810321,0.00269730795,7.402208773354996e-7,0.0027328954791226647,5920500,11841000,1,0,0,0,217.07081218293362,217.07081218293362,0,0,0,29,29,29
3604,1978,1978-02-19,1,2,2,10,10,2.5617378829798135e-7,2.5617378829798135e-7,0,0.36721952456524215,-0.21832331845098185,0.004166592505,2.1298420450110577e-7,0.0081858349157955,19518000,39036000,0,0,11000000,0.28179116712777946,604.8612431202722,604.8612431202722,0,0,0,31,31,31
3606,1978,1978-08-28,1,2,2,0,0,0,0,0,0.7808159234269543,-0.4973665743618789,0.08622751024999999,3.9498657304754865e-7,0.17085137501342693,132656000,265312000,0,1,190000000,0.7161379809431914,1646.0717364118957,1646.0717364118957,0,0,0,33,33,33
2053,1979,1979-03-01,1024,68,3,32,47,7.276166915269036e-8,1.0686870156801397e-7,0,-0.5383963215941359,-0.6259994530692959,0.047065882725,1.216269973792587e-7,0.1673252683730026,109948000,439792000,0.5,1,175000000,0.3979153781787754,2013.8842349758786,370.05612581094425,0,0,0,48,24,23
2115,1979,1979-06-01,3309,94,2,369246,615527,0.0072923076923076926,0.012156156808531647,1,-0.6908998313904838,-0.938286277926784,0.00768349135,4.5869405662584817e-7,0.009485607505943374,25317500,50635000,1,0,0,0,695.7067534375333,695.7067534375333,0,0,0,35,35,35
2193,1979,1979-03-01,643,26,4,2,2,6.7243842985626625e-9,6.7243842985626625e-9,0,-0.17427878652834622,-0.7761476779737262,0.04123523675,3.2035583737411415e-7,0.13721578964416262,74356250,297425000,0.5,1,0,0,6122.91098273782,193.84430147916916,0,0,0,15,7.5,7
2223,1979,1979-01-01,2,3,2,0,0,0,0,0,0.48671478504422316,-0.47155700199994927,0.15227075,6.352424033044296e-7,0.1673247547575967,244229500,488459000,1,2,4522000000,9.257685906084236,9092.6974250933,9092.6974250933,0,0,0,32,32,32
2225,1979,1979-10-17,5,5,3,0,0,0,0,0,0.47962475019884687,-0.4999171413814546,0.111159023,2.961401234567901e-7,0.16732509385987654,180808500,723234000,1,3,4522000000,6.252471537565988,4818.700245790434,544.703066487567,0,0,0,62,31,30
2325,1979,1979-09-11,82,13,2,1,1,1.6108247422680412e-7,1.6108247422680412e-7,0,-0.07012558369426869,-0.14278447446939022,3.3795451000000003e-4,1.1099077155824509e-7,3.823384292284417e-4,3104000,6208000,0,0,30000000,4.832474226804123,240.32189110220574,240.32189110220574,1,1,1,42,42,42
2716,1979,1979-02-17,350,11,2,1,1,8.007232132061678e-10,8.007232132061678e-10,0,-0.503324226525151,-0.5350914510503526,0.143587285,1.216166345499139e-7,0.16732526838336545,624435500,1248871000,1,2,492000000,0.3939558208974346,5799.33495771668,5799.33495771668,1,1,1,17,17,17
3000,1979,1979-02-27,181,1,2,0,0,0,0,0,-0.4780800037289279,-0.5770122379763709,0.0024996883,9.483878620689656e-8,0.0032803287612137933,24273000,48546000,1,0,0,0,997.3237281751244,997.3237281751244,0,0,0,30,30,30
3001,1979,1979-03-26,1,4,2,0,0,0,0,0,-0.37132557383174997,-0.5350914510503526,0.0047223214999999995,1.9268393598703535e-7,0.0076092813160640125,21062000,42124000,1,0,2000000,0.04747887190200361,1741.3843569746648,1741.3843569746648,1,1,1,46,46,46
3021,1979,1979-07-27,14,2,2,0,0,0,0,0,0.4549475605190215,-0.5350914510503526,0.0695256395,6.972526595744681e-7,0.13721541274734042,113843500,227687000,0,1,6633000000,29.132098011744194,8786.619553333989,8786.619553333989,0,0,0,23,23,23
3022,1979,1979-11-11,1,2,2,0,0,0,0,0,-0.023370300471720895,-0.5941410953153573,0.00336768875,1.0296664877629883e-7,0.004796083533351224,30007500,60015000,0,0,161000000,2.682662667666417,2470.6972079217744,2470.6972079217744,0,0,0,32,32,32
3024,1979,1979-10-05,3,3,2,60,135,1.6240357287860333e-6,3.654080389768575e-6,0,-0.5401755020010567,-0.6321656476220406,0.0027369392,1.3820085616438354e-7,0.0029717518991438357,18472500,36945000,1,0,0,0,1152.2054767357681,1152.2054767357681,1,1,1,53,53,53
3025,1979,1979-02-01,182,2,2,0,0,0,0,0,-0.5347564189617398,-0.6259994530692959,0.00546613225,8.967003348214286e-8,0.009485976529966519,26971000,53942000,0,0,0,0,1622.8563259251266,1622.8563259251266,0,0,0,24,24,24
3026,1979,1979-03-02,15,7,2,0,0,0,0,0,-0.5475262512855282,-0.5599610515207039,0.06016882597,1.545308256880734e-7,0.11984902546917431,494314000,988628000,0,1,0,0,2779.094057841737,2779.094057841737,0,0,0,12,12,12
3441,1979,1979-06-27,216,7,2,3,23,2.457606291472106e-7,1.8841648234619481e-6,0,0.35397349686146967,-0.6615156822810321,0.0030358407,8.218360274696249e-7,0.00311064936397253,6103500,12207000,1,0,0,0,217.07081218293362,217.07081218293362,0,0,0,29,29,29
9023,1979,1979-02-28,1,1,2,0,0,0,0,0,-0.9359778192800043,-1.2698506439253607,0.00363886616,1.7380793530997305e-7,0.00695514479206469,5462500,10925000,0,0,34000000,3.1121281464530894,1330.9496112456716,1330.9496112456716,1,1,1,24,24,24
2071,1980,1980-04-01,92,19,2,2062,2637,5.458203187040076e-5,6.980253057334957e-5,0,-0.5417085330038018,-0.6115677134130231,0.0020134879249999998,1.0654937389344921e-7,0.0033098497506261065,18889000,37778000,1,0,7000000,0.18529302768807243,1064.9019533356504,1064.9019533356504,0,0,0,27,27,27
2083,1980,1980-09-07,534,19,2,0,0,0,0,0,-0.679841107641646,-0.8068193327309805,0.0047321754,2.324955292945113e-7,0.006531496904470705,19619500,39239000,1,0,412000000,10.499757893932058,1133.6340273502094,1133.6340273502094,1,1,1,51,51,51
2152,1980,1980-02-03,1,2,2,6,6,3.759162959714304e-7,3.759162959714304e-7,0,-0.8642400456064755,-1.3228069035086911,0.004174982405,9.172281107440616e-8,0.007766791177188925,7980500,15961000,0,0,364000000,22.805588622266775,1066.3403865657,1066.3403865657,1,1,1,22,22,22
2226,1980,1980-03-13,7,6,7,0,0,0,0,0,0.6688049989767967,-0.4946819424303635,0.10345401783333333,6.354158819363879e-7,0.16869211458411806,169466000,2033592000,0.16666666666666666,8,11492000000,5.651084386641962,4230.100066340095,2089.1752051822054,0,0,0,213,35.5,34
2717,1980,1980-10-05,1,2,2,1,1,7.909133546510846e-10,7.909133546510846e-10,0,-0.5130986171879491,-0.5315152919455348,0.14409568,1.1963295781162247e-7,0.16869263036704218,632180500,1264361000,1,2,492000000,0.3891293704883336,5799.33495771668,5799.33495771668,1,1,1,20,20,20
3016,1980,1980-01-27,1,1,2,0,0,0,0,0,0.4241673064625661,-0.5766372631430748,0.0128691697,6.191055049216186e-7,0.02403951389449508,28311500,56623000,0,1,1124000000,19.85059074934214,1992.0702239595819,1992.0702239595819,0,0,0,27,27,27
3017,1980,1980-01-03,59,5,2,0,0,0,0,0,-0.36992062426085137,-0.4946819424303635,0.0882553156,1.9897384133771092e-7,0.16869255102615865,152387500,304775000,0,1,0,0,2465.9751135860256,2465.9751135860256,0,0,0,23,23,23
3020,1980,1980-04-24,1,2,2,0,0,0,0,0,0.6302835847970761,-0.2451593060913393,0.0704662356,1.9897384133771092e-7,0.13311439102615866,133508500,267017000,0,1,501000000,1.8762850305411265,11407.68894842247,11407.68894842247,0,0,0,34,34,34
3107,1980,1980-11-25,46,5,2,0,0,0,0,0,-0.8893000437939715,-1.129560869958252,0.00199050666,2.9699774888812867e-7,0.003112591902251112,5813500,11627000,1,0,89000000,7.654597058570569,177.53603666514132,177.53603666514132,1,1,1,39,39,39
3108,1980,1980-11-12,5,3,2,0,0,0,0,0,-0.6992841167200031,-1.153408927348667,0.0044774235,8.299020437956205e-7,0.007817051297956203,20330500,40661000,0,0,122000000,3.0004180910454736,771.9275813744337,771.9275813744337,0,0,0,25,25,25
3109,1980,1980-11-21,2,3,2,0,0,0,0,0,0.5567295172494577,0.06607604983937977,0.0284313099,5.814185931121586e-8,0.05170665785814069,381033000,762066000,0,0,68000000,0.0892311164649781,1421.8032786521626,1421.8032786521626,0,0,0,34,34,34
3112,1980,1980-08-11,181,2,2,0,0,0,0,0,-0.6589138083411287,-0.7106950365019419,0.00155163199,1.2460454513767863e-7,0.0023881584954548625,16057500,32115000,0,0,9000000,0.2802428771602055,1881.8695373602789,1881.8695373602789,0,0,0,30,30,30
3113,1980,1980-07-10,1,1,2,0,0,0,0,0,-0.5224359366179405,-0.6488810510956463,0.0030298381,1.560347744562306e-7,0.003146975065225544,18999000,37998000,1,0,0,0,1152.2054767357681,1152.2054767357681,1,1,1,54,54,54
3114,1980,1980-06-15,1,1,2,0,0,0,0,0,-0.09463179581096878,-0.5944173990556681,0.002740420305,1.68173263650546e-7,0.004941677126736349,24961500,49923000,0,0,46000000,0.9214189852372654,520.6975817743353,520.6975817743353,0,0,0,22,22,22
3115,1980,1980-05-01,1,2,3,0,0,0,0,0,-0.9173612238867432,-1.2823878253573802,0.042495234075,4.108276371681416e-7,0.16869233917236284,67411750,269647000,0.5,1,0,0,2907.969834445014,1852.292055854724,1,0.5,0,33,16.5,11
3117,1980,1980-05-30,157,2,2,0,0,0,0,0,-0.020547548193429188,-0.5897458406074203,0.00338537875,9.681266634931804e-8,0.004677600787333651,31040500,62081000,0,0,269000000,4.333048758879529,2470.6972079217744,2470.6972079217744,0,0,0,33,33,33
3118,1980,1980-03-21,260,5,2,0,0,0,0,0,-0.39832294760329656,-0.5766372631430748,0.0045949173,1.8462290403667012e-7,0.0074914435770959634,21660500,43321000,1,0,1000000,0.023083492994159877,1741.3843569746648,1741.3843569746648,0,0,0,43,43,43
3448,1980,1980-08-24,326,42,3,7,127,3.659365361493021e-7,6.639134298708767e-6,0,0.5696393198766923,-0.649039217629691,0.002506687165,8.308683341928829e-7,0.0032212765316658068,4782250,19129000,0.5,0,0,0,226.08268374611697,217.07081218293362,0,0,0,62,31,29
3610,1980,1980-09-22,1,1,2,0,0,0,0,0,-0.40361246965725406,-0.48952863546888276,0.0117128295,8.542262526272967e-8,0.012598897577374736,100611000,201222000,0,0,0,0,3030.2946226457307,3030.2946226457307,0,0,0,21,21,21
3632,1980,1980-12-03,1,1,2,0,0,0,0,0,-0.6157888806905,-0.6549404982379251,0.0012094144149999999,6.191055049216186e-7,0.0016975872944950785,4567500,9135000,0,0,27000000,2.955665024630542,366.6578340721889,366.6578340721889,1,1,1,46,46,46
3633,1980,1980-12-12,321,6,3,0,0,0,0,0,-0.040207356947844886,-0.5766372631430748,0.0067835335225,3.981909758656873e-7,0.024039734809024136,16015750,64063000,0.5,1,1125000000,17.560838549552784,2156.440876823641,1992.0702239595819,1,0.5,0,53,26.5,26
2119,1981,1981-01-28,6,5,2,1,1,3.8605566922750264e-8,3.8605566922750264e-8,0,1.0144910879662823,0.9979750502043431,0.00221256995,1.8507568848758466e-7,0.0032793561243115122,12951500,25903000,1,0,45000000,1.7372505115237618,1328.2833025229802,1328.2833025229802,1,1,1,50,50,50
2175,1981,1981-09-09,7,4,2,0,0,0,0,0,0.5887571592829676,-0.35095151241642836,0.00649911255,2.134734079929732e-7,0.009721365526592007,27634500,55269000,1,0,43000000,0.7780129910076173,818.4794072846165,818.4794072846165,1,1,1,52,52,52
2194,1981,1981-07-04,375,10,2,0,0,0,0,0,-0.3806976720450975,-0.7482873853185822,0.011526048399999999,3.801207292823387e-7,0.014719034879270718,28319500,56639000,1,0,0,0,193.84430147916916,193.84430147916916,0,0,0,10,10,10
2237,1981,1981-05-01,493,20,2,0,0,0,0,0,0.5613558881711491,-0.16181268132971843,0.002084148087,1.0669409138381202e-7,0.004086461805908616,7539500,15079000,1,0,66000000,4.3769480734796735,1047.031045853739,1047.031045853739,0,0,0,24,24,24
2347,1981,1981-04-28,1467,31,3,0,0,0,0,0,0.3546243387686365,-0.2135629727377255,0.03487376011249999,1.878704249390456e-7,0.13800729212957505,59882250,239529000,0.5,1,446000000,1.8619874837702324,1033.7976722773574,240.32189110220574,2,1,1,82,41,36
2639,1981,1981-07-12,1,2,2,6,6,7.75757074258053e-9,7.75757074258053e-9,0,0.23355479389982914,-0.5579128774651592,0.030938867800000002,1.1642213867807045e-7,0.05196799957786132,386719000,773438000,1,0,80000000,0.1034342765677404,689.485398219677,689.485398219677,0,0,0,46,46,46
2971,1981,1981-08-14,148,4,2,0,0,0,0,0,0.3564301187546656,-0.7482873853185822,0.07317008089999999,4.6509722036168786e-7,0.13800701490277964,123941000,247882000,0,1,0,0,12051.977663996471,12051.977663996471,0,0,0,8,8,8
2972,1981,1981-07-24,1,3,2,0,0,0,0,0,0.5001833200323026,-0.46078098276330826,0.07047897149999999,3.0342071164129985e-7,0.13800717657928835,119845000,239690000,1,1,1000000,0.004172055571780216,544.703066487567,544.703066487567,0,0,0,30,30,30
3092,1981,1981-11-09,1,2,2,0,0,0,0,0,-0.17827120215724945,-1.7031461867961775,0.0061361390000000005,8.841393486175343e-7,0.008984624060651383,7055500,14111000,0,0,0,0,1379.878957819682,1379.878957819682,0,0,0,23,23,23
3093,1981,1981-10-27,3,4,2,0,0,0,0,0,1.1455335755692644,-0.4766795349877669,0.08639397415,3.959565264423077e-7,0.16949319404347354,137971000,275942000,0,1,989000000,3.584086510933457,1228.4962144451065,1228.4962144451065,0,0,0,35,35,35
3096,1981,1981-09-24,1,5,2,4,40,5.136258518163737e-9,5.136258518163736e-8,0,0.541297425606979,0.05757238594914068,0.0286174494,5.8224159545419364e-8,0.05196805777584046,389388500,778777000,0,0,78000000,0.10015704110419285,1421.8032786521626,1421.8032786521626,0,0,0,34,34,34
3097,1981,1981-09-17,1,2,2,2,2,2.315726095917375e-8,2.315726095917375e-8,0,-0.297866510196951,-0.35095151241642836,0.008772251200000001,2.134734079929732e-7,0.009721365526592007,43183000,86366000,0,0,775000000,8.973438621679827,1693.3767682180767,1693.3767682180767,0,0,0,36,36,36
3098,1981,1981-09-01,31,54,2,0,0,0,0,0,-0.4804354804467338,-0.5431858930928861,0.0015136843499999999,9.817779106029105e-8,0.0018888425222089397,11049500,22099000,1,0,2000000,0.09050183266211141,2741.8226961939695,2741.8226961939695,1,1,1,43,43,43
3099,1981,1981-08-18,2,4,2,0,0,0,0,0,0.45898086486751366,-0.5431858930928861,0.06957295399999999,3.981909758656873e-7,0.13800708180902413,116412500,232825000,0,1,6000000000,25.770428433372704,8786.619553333989,8786.619553333989,0,0,0,24,24,24
3102,1981,1981-05-07,10,7,2,302,500,2.82947450474827e-7,4.684560438324951e-7,0,-0.48208985278465216,-0.5128294270959177,0.06563870499999999,2.0768947876272142e-7,0.11986944231052123,533668000,1067336000,1,1,0,0,2327.675323027,2327.675323027,0,0,0,15,15,15
3104,1981,1981-05-15,1,2,2,5,5,6.020614584336769e-8,6.020614584336769e-8,0,0.14947903745446722,-0.5954158028664985,0.00330513967,7.985849734078453e-8,0.005915997341502659,41524000,83048000,1,0,5000000,0.06020614584336769,945.8321048851552,945.8321048851552,0,0,0,43,43,43
3180,1981,1981-12-30,5,4,2,0,0,0,0,0,0.310554865827918,-0.7254940508258425,0.00496065185,8.325151469098278e-7,0.00663370138485309,8808500,17617000,1,0,0,0,876.0448046334965,876.0448046334965,0,0,0,30,30,30
2072,1982,1982-07-01,285,24,2,678,1076,1.6952966769184608e-5,2.6904708323956694e-5,0,-0.5124416188219455,-0.5769248271115515,0.00197875661,9.84170129672006e-8,0.0032255191829870327,19996500,39993000,1,0,14000000,0.3500612607206261,1064.9019533356504,1064.9019533356504,0,0,0,29,29,29
2229,1982,1982-04-03,292,10,4,0,0,0,0,0,0.5582736319493629,-0.521161252927918,0.13124634625,4.4237951553004723e-7,0.1714912376204845,222617500,890470000,0.5,3,9050000000,10.163172257347243,8291.928972694759,7491.160520296217,0,0,0,69,34.5,33
2323,1982,1982-07-24,1,4,2,0,0,0,0,0,1.1535686539118821,1.0050268799067745,0.00411365865,2.807985445420326e-7,0.004475648001455458,21452500,42905000,1,0,618000000,14.403915627549237,1024.5536481086658,1024.5536481086658,1,1,1,51,51,51
2640,1982,1982-09-10,1,1,2,0,0,0,0,0,0.24291895438979194,-0.5490557903033162,0.032244235999999996,1.1703814403643609e-7,0.05420947996185596,395698500,791397000,1,0,54000000,0.06823376889222477,689.485398219677,689.485398219677,0,0,0,45,45,45
2973,1982,1982-10-01,1,1,2,0,0,0,0,0,1.1252743670832364,-0.521161252927918,0.0874243849,4.0325403003003004e-7,0.17149127674596998,139113000,278226000,0,1,1183000000,4.251939071114849,1228.4962144451065,1228.4962144451065,0,0,0,35,35,35
2975,1982,1982-03-02,2,1,2,0,0,0,0,0,-0.4873261060545305,-0.5060066257495809,0.06515194,2.040448638063023e-7,0.1188424759551362,541099500,1082199000,1,1,0,0,2327.675323027,2327.675323027,0,0,0,15,15,15
2977,1982,1982-03-09,92,2,2,0,0,0,0,0,0.6384922542622913,-0.22131211442235313,0.06507543785,1.9004927291173485e-7,0.1295887099507271,117572500,235145000,0,1,246000000,1.046163005804929,1827.273453452509,1827.273453452509,1,1,1,38,38,38
3073,1982,1982-12-09,108,4,2,1,25,3.1166240728043386e-8,7.791560182010846e-7,0,-0.15564655617778209,-0.47040601322559317,0.0040993046785,5.075489785714285e-8,0.008127501745102142,16043000,32086000,0,0,0,0,402.89048050685363,402.89048050685363,0,0,0,13,13,13
3076,1982,1982-09-01,55,2,2,0,0,0,0,0,-0.4802280169807047,-0.5280144156536493,5.3095597e-4,7.649687985212569e-8,8.549113831201479e-4,7113000,14226000,1,0,41000000,2.882046956277239,169.40787422442585,169.40787422442585,1,1,1,35,35,35
3085,1982,1982-05-01,128,6,2,0,0,0,0,0,0.5910081017623452,-0.12009422439229944,0.0022784853904999998,1.0470540180878553e-7,0.004475824094598191,8357000,16714000,1,0,8000000,0.4786406605241115,1047.031045853739,1047.031045853739,0,0,0,24,24,24
3089,1982,1982-02-24,1,1,2,0,0,0,0,0,0.788383224160329,-0.521161252927918,0.095314389,6.353873457304716e-7,0.17149104461265427,163270000,326540000,0,1,5178000000,15.857169106388191,2379.2328686325263,2379.2328686325263,0,0,0,35,35,35
3090,1982,1982-02-28,202,8,2,4,4,1.170583243100875e-7,1.170583243100875e-7,0,-0.6549308720319271,-0.6962086639218357,0.00163083409,1.2821012557832123e-7,0.0024856122898744217,17085500,34171000,0,0,4000000,0.1170583243100875,1881.8695373602789,1881.8695373602789,0,0,0,32,32,32
