County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Ballots Counted,Official Voter Turnout
Licking,REYNOLDSBURG 3-D,AFV,Central,Columbus,"1,648",597,36.23%
Licking,JOHNSTOWN C,AFZ,Central,Columbus,"1,346",592,43.98%
Logan,PRECINCT FIRST WARD A,AAA,West,Dayton,"1,100",276,25.09%
Logan,PRECINCT FIRST WARD B,AAB,West,Dayton,"1,150",357,31.04%
Logan,PRECINCT SECOND WARD A,AAE,West,Dayton,"1,234",429,34.76%
Logan,PRECINCT SECOND WARD B,AAG,West,Dayton,"1,262",440,34.87%
Logan,PRECINCT THIRD WARD A,AAJ,West,Dayton,988,173,17.51%
Logan,PRECINCT THIRD WARD B,AAL,West,Dayton,959,134,13.97%
Logan,PRECINCT FOURTH WARD A,AAM,West,Dayton,"1,019",254,24.93%
Logan,PRECINCT FOURTH WARD B,AAN,West,Dayton,"1,145",199,17.38%
Logan,PRECINCT BLOOMFIELD,AAQ,West,Dayton,303,116,38.28%
Logan,PRECINCT BOKESCREEK,AAR,West,Dayton,467,140,29.98%
Logan,PRECINCT WEST MANSFIELD,AAS,West,Dayton,481,139,28.90%
Logan,PRECINCT HARRISON,AAT,West,Dayton,"1,155",437,37.84%
Logan,PRECINCT JEFFERSON N,AAV,West,Dayton,997,372,37.31%
Logan,PRECINCT JEFFERSON S,AAX,West,Dayton,987,349,35.36%
Logan,PRECINCT LAKE,AAY,West,Dayton,500,202,40.40%
Logan,PRECINCT LIBERTY,AAZ,West,Dayton,972,432,44.44%
Logan,PRECINCT WEST LIBERTY,ABA,West,Dayton,"1,213",413,34.05%
Logan,PRECINCT McARTHUR,ABD,West,Dayton,"1,093",368,33.67%
Logan,PRECINCT MIAMI / QUINCY,ABE,West,Dayton,753,220,29.22%
Logan,PRECINCT DeGRAFF,ABG,West,Dayton,821,199,24.24%
Logan,PRECINCT MONROE,ABH,West,Dayton,"1,194",455,38.11%
Logan,PRECINCT PERRY,ABI,West,Dayton,703,194,27.60%
Logan,PRECINCT PLEASANT,ABJ,West,Dayton,558,167,29.93%
Logan,PRECINCT BELLE CENTER,ABK,West,Dayton,579,152,26.25%
Logan,PRECINCT RICHLAND,ABL,West,Dayton,"1,261",391,31.01%
Logan,PRECINCT RUSHCREEK,ABM,West,Dayton,"1,457",476,32.67%
Logan,PRECINCT LAKEVIEW,ABP,West,Dayton,780,140,17.95%
Logan,PRECINCT STOKES N,ABR,West,Dayton,"1,428",409,28.64%
Logan,PRECINCT STOKES SE,ABS,West,Dayton,502,214,42.63%
Logan,PRECINCT STOKES W,ABT,West,Dayton,747,179,23.96%
Logan,PRECINCT UNION,ABU,West,Dayton,578,223,38.58%
Logan,PRECINCT WASHINGTON N,ABV,West,Dayton,968,255,26.34%
Logan,PRECINCT WASHINGTON S,ABW,West,Dayton,520,177,34.04%
Logan,PRECINCT RUSSELLS POINT,ABX,West,Dayton,855,194,22.69%
Logan,PRECINCT ZANE,ABZ,West,Dayton,885,301,34.01%
Logan,PRECINCT HUNTSVILLE,ACA,West,Dayton,308,66,21.43%
Lorain,PRECINCT AMHERST CITY 1-A,AAA,Northeast,Cleveland,"1,203",604,50.21%
Lorain,PRECINCT AMHERST CITY 1-B,AAB,Northeast,Cleveland,"1,140",579,50.79%
Lorain,PRECINCT AMHERST CITY 2-A,AAE,Northeast,Cleveland,793,340,42.88%
Lorain,PRECINCT AMHERST CITY 2-B,AAF,Northeast,Cleveland,896,428,47.77%
Lorain,PRECINCT AMHERST CITY 2-C,AAG,Northeast,Cleveland,779,332,42.62%
Lorain,PRECINCT AMHERST CITY 3-A,AAH,Northeast,Cleveland,"1,382",553,40.01%
Lorain,PRECINCT AMHERST CITY 3-B,AAI,Northeast,Cleveland,896,419,46.76%
Lorain,PRECINCT AMHERST CITY 4-A,AAK,Northeast,Cleveland,"1,170",625,53.42%
Lorain,PRECINCT AMHERST CITY 4-B,AAL,Northeast,Cleveland,"1,251",583,46.60%
Lorain,PRECINCT AVON CITY 1-A,AAO,Northeast,Cleveland,"1,243",497,39.98%
Lorain,PRECINCT AVON CITY 1-B,AAP,Northeast,Cleveland,729,385,52.81%
Lorain,PRECINCT AVON CITY 2-A,AAQ,Northeast,Cleveland,"1,386",764,55.12%
Lorain,PRECINCT AVON CITY 2-B,AAR,Northeast,Cleveland,"1,050",506,48.19%
Lorain,PRECINCT AVON CITY 3-A,AAS,Northeast,Cleveland,987,516,52.28%
Lorain,PRECINCT AVON CITY 3-B,AAT,Northeast,Cleveland,701,396,56.49%
Lorain,PRECINCT AVON CITY 4-A,AAU,Northeast,Cleveland,"1,399",681,48.68%
Lorain,PRECINCT AVON CITY 4-B,AAV,Northeast,Cleveland,"1,377",643,46.70%
Lorain,PRECINCT AVON LAKE CITY 1-A,AAW,Northeast,Cleveland,"1,450",804,55.45%
Lorain,PRECINCT AVON LAKE CITY 1-B,AAX,Northeast,Cleveland,744,340,45.70%
Lorain,PRECINCT AVON LAKE CITY 1-C,AAY,Northeast,Cleveland,846,489,57.80%
Lorain,PRECINCT AVON LAKE CITY 1-D,AAZ,Northeast,Cleveland,"1,009",563,55.80%
Lorain,PRECINCT AVON LAKE CITY 2-A,ABB,Northeast,Cleveland,"1,336",687,51.42%
Lorain,PRECINCT AVON LAKE CITY 2-B,ABC,Northeast,Cleveland,"1,339",736,54.97%
Lorain,PRECINCT AVON LAKE CITY 2-C,ABD,Northeast,Cleveland,649,367,56.55%
Lorain,PRECINCT AVON LAKE CITY 2-D,ABE,Northeast,Cleveland,"1,211",686,56.65%
Lorain,PRECINCT AVON LAKE CITY 3-A,ABG,Northeast,Cleveland,"1,311",702,53.55%
Lorain,PRECINCT AVON LAKE CITY 3-B,ABH,Northeast,Cleveland,"1,287",683,53.07%
Lorain,PRECINCT AVON LAKE CITY 3-C,ABI,Northeast,Cleveland,"1,337",674,50.41%
Lorain,PRECINCT AVON LAKE CITY 4-A,ABL,Northeast,Cleveland,"1,114",399,35.82%
Lorain,PRECINCT AVON LAKE CITY 4-B,ABM,Northeast,Cleveland,"1,252",621,49.60%
Lorain,PRECINCT AVON LAKE CITY 4-C,ABN,Northeast,Cleveland,"1,339",605,45.18%
Lorain,PRECINCT AVON LAKE CITY 4-D,ABO,Northeast,Cleveland,"1,372",707,51.53%
Lorain,PRECINCT ELYRIA CITY 1-A,ABP,Northeast,Cleveland,951,371,39.01%
Lorain,PRECINCT ELYRIA CITY 1-B,ABQ,Northeast,Cleveland,"1,250",471,37.68%
Lorain,PRECINCT ELYRIA CITY 1-C,ABR,Northeast,Cleveland,"1,123",390,34.73%
Lorain,PRECINCT ELYRIA CITY 1-D,ABS,Northeast,Cleveland,"1,101",303,27.52%
Lorain,PRECINCT ELYRIA CITY 2-A,ABW,Northeast,Cleveland,941,149,15.83%
Lorain,PRECINCT ELYRIA CITY 2-B,ABX,Northeast,Cleveland,940,226,24.04%
Lorain,PRECINCT ELYRIA CITY 2-C,ABY,Northeast,Cleveland,"1,332",331,24.85%
Lorain,PRECINCT ELYRIA CITY 2-D,ABZ,Northeast,Cleveland,"1,092",241,22.07%
Lorain,PRECINCT ELYRIA CITY 3-A,ACD,Northeast,Cleveland,"1,521",763,50.16%
Lorain,PRECINCT ELYRIA CITY 3-B,ACE,Northeast,Cleveland,967,305,31.54%
Lorain,PRECINCT ELYRIA CITY 3-C,ACF,Northeast,Cleveland,946,411,43.45%
Lorain,PRECINCT ELYRIA CITY 3-D,ACG,Northeast,Cleveland,"1,309",571,43.62%
Lorain,PRECINCT ELYRIA CITY 3-E,ACH,Northeast,Cleveland,"1,371",624,45.51%
Lorain,PRECINCT ELYRIA CITY 4-A,ACM,Northeast,Cleveland,"1,060",421,39.72%
Lorain,PRECINCT ELYRIA CITY 4-B,ACN,Northeast,Cleveland,"1,022",436,42.66%
Lorain,PRECINCT ELYRIA CITY 4-C,ACO,Northeast,Cleveland,"1,329",597,44.92%
Lorain,PRECINCT ELYRIA CITY 4-D,ACP,Northeast,Cleveland,"1,277",476,37.27%
Lorain,PRECINCT ELYRIA CITY 4-E,ACQ,Northeast,Cleveland,926,438,47.30%
Lorain,PRECINCT ELYRIA CITY 5-A,ACW,Northeast,Cleveland,"1,067",138,12.93%
Lorain,PRECINCT ELYRIA CITY 5-B,ACX,Northeast,Cleveland,947,235,24.82%
Lorain,PRECINCT ELYRIA CITY 5-C,ACY,Northeast,Cleveland,"1,369",317,23.16%
Lorain,PRECINCT ELYRIA CITY 5-D,ACZ,Northeast,Cleveland,876,131,14.95%
Lorain,PRECINCT ELYRIA CITY 6-A,ADC,Northeast,Cleveland,"1,153",372,32.26%
Lorain,PRECINCT ELYRIA CITY 6-B,ADD,Northeast,Cleveland,"1,269",316,24.90%
Lorain,PRECINCT ELYRIA CITY 6-C,ADE,Northeast,Cleveland,899,117,13.01%
Lorain,PRECINCT ELYRIA CITY 6-D,ADF,Northeast,Cleveland,"1,115",333,29.87%
Lorain,PRECINCT ELYRIA CITY 7-A,ADI,Northeast,Cleveland,"1,149",397,34.55%
Lorain,PRECINCT ELYRIA CITY 7-B,ADJ,Northeast,Cleveland,"1,276",370,29.00%
Lorain,PRECINCT ELYRIA CITY 7-C,ADK,Northeast,Cleveland,"1,154",311,26.95%
Lorain,PRECINCT ELYRIA CITY 7-D,ADL,Northeast,Cleveland,750,325,43.33%
Lorain,PRECINCT ELYRIA CITY 7-E,ADM,Northeast,Cleveland,735,248,33.74%
Lorain,PRECINCT LORAIN CITY 1-A,ADQ,Northeast,Cleveland,819,323,39.44%
Lorain,PRECINCT LORAIN CITY 1-B,ADR,Northeast,Cleveland,938,229,24.41%
Lorain,PRECINCT LORAIN CITY 1-C,ADS,Northeast,Cleveland,914,250,27.35%
Lorain,PRECINCT LORAIN CITY 1-D,ADT,Northeast,Cleveland,"1,040",309,29.71%
Lorain,PRECINCT LORAIN CITY 1-E,ADU,Northeast,Cleveland,632,107,16.93%
Lorain,PRECINCT LORAIN CITY 2-A,ADX,Northeast,Cleveland,952,107,11.24%
Lorain,PRECINCT LORAIN CITY 2-B,ADY,Northeast,Cleveland,991,231,23.31%
Lorain,PRECINCT LORAIN CITY 2-C,ADZ,Northeast,Cleveland,"1,259",193,15.33%
Lorain,PRECINCT LORAIN CITY 2-D,AEA,Northeast,Cleveland,869,101,11.62%
Lorain,PRECINCT LORAIN CITY 2-E,AEB,Northeast,Cleveland,993,262,26.38%
Lorain,PRECINCT LORAIN CITY 3-A,AEF,Northeast,Cleveland,"1,314",316,24.05%
Lorain,PRECINCT LORAIN CITY 3-B,AEG,Northeast,Cleveland,940,156,16.60%
Lorain,PRECINCT LORAIN CITY 3-C,AEH,Northeast,Cleveland,679,78,11.49%
Lorain,PRECINCT LORAIN CITY 3-D,AEI,Northeast,Cleveland,637,173,27.16%
Lorain,PRECINCT LORAIN CITY 3-E,AEJ,Northeast,Cleveland,906,273,30.13%
Lorain,PRECINCT LORAIN CITY 4-A,AEM,Northeast,Cleveland,"1,160",409,35.26%
Lorain,PRECINCT LORAIN CITY 4-B,AEN,Northeast,Cleveland,"1,179",358,30.36%
Lorain,PRECINCT LORAIN CITY 4-C,AEO,Northeast,Cleveland,697,155,22.24%
Lorain,PRECINCT LORAIN CITY 4-D,AEP,Northeast,Cleveland,899,289,32.15%
Lorain,PRECINCT LORAIN CITY 4-E,AEQ,Northeast,Cleveland,736,244,33.15%
Lorain,PRECINCT LORAIN CITY 4-F,AER,Northeast,Cleveland,482,184,38.17%
Lorain,PRECINCT LORAIN CITY 5-A,AEW,Northeast,Cleveland,"1,189",199,16.74%
Lorain,PRECINCT LORAIN CITY 5-B,AEX,Northeast,Cleveland,"1,743",176,10.10%
Lorain,PRECINCT LORAIN CITY 5-C,AEY,Northeast,Cleveland,800,166,20.75%
Lorain,PRECINCT LORAIN CITY 5-D,AEZ,Northeast,Cleveland,"1,121",190,16.95%
Lorain,PRECINCT LORAIN CITY 6-A,AFD,Northeast,Cleveland,"1,097",255,23.25%
Lorain,PRECINCT LORAIN CITY 6-B,AFE,Northeast,Cleveland,"1,216",267,21.96%
Lorain,PRECINCT LORAIN CITY 6-C,AFF,Northeast,Cleveland,"1,021",278,27.23%
Lorain,PRECINCT LORAIN CITY 6-D,AFG,Northeast,Cleveland,"1,378",283,20.54%
Lorain,PRECINCT LORAIN CITY 7-A,AFL,Northeast,Cleveland,931,262,28.14%
Lorain,PRECINCT LORAIN CITY 7-B,AFM,Northeast,Cleveland,621,259,41.71%
Lorain,PRECINCT LORAIN CITY 7-C,AFN,Northeast,Cleveland,458,185,40.39%
Lorain,PRECINCT LORAIN CITY 7-D,AFO,Northeast,Cleveland,944,256,27.12%
Lorain,PRECINCT LORAIN CITY 7-E,AFP,Northeast,Cleveland,767,159,20.73%
Lorain,PRECINCT LORAIN CITY 8-A,AFU,Northeast,Cleveland,"1,030",390,37.86%
Lorain,PRECINCT LORAIN CITY 8-B,AFV,Northeast,Cleveland,627,259,41.31%
Lorain,PRECINCT LORAIN CITY 8-C,AFW,Northeast,Cleveland,730,248,33.97%
Lorain,PRECINCT LORAIN CITY 8-D,AFX,Northeast,Cleveland,"1,062",533,50.19%
Lorain,PRECINCT LORAIN CITY 8-E,AFY,Northeast,Cleveland,"1,081",371,34.32%
Lorain,PRECINCT LORAIN CITY 8-F,AFZ,Northeast,Cleveland,"1,050",361,34.38%
Lorain,PRECINCT N. RIDGEVILLE 1-A,AGN,Northeast,Cleveland,"1,456",662,45.47%
Lorain,PRECINCT N. RIDGEVILLE 1-B,AGO,Northeast,Cleveland,"1,243",562,45.21%
Lorain,PRECINCT N. RIDGEVILLE 1-C,AGP,Northeast,Cleveland,"1,443",730,50.59%
Lorain,PRECINCT N. RIDGEVILLE 1-D,AGQ,Northeast,Cleveland,"1,108",541,48.83%
Lorain,PRECINCT N. RIDGEVILLE 2-A,AGS,Northeast,Cleveland,"1,251",447,35.73%
Lorain,PRECINCT N. RIDGEVILLE 2-B,AGT,Northeast,Cleveland,"1,156",477,41.26%
Lorain,PRECINCT N. RIDGEVILLE 2-C,AGU,Northeast,Cleveland,"1,066",493,46.25%
Lorain,PRECINCT N. RIDGEVILLE 2-D,AGV,Northeast,Cleveland,"1,177",479,40.70%
Lorain,PRECINCT N. RIDGEVILLE 3-A,AGX,Northeast,Cleveland,929,425,45.75%
Lorain,PRECINCT N. RIDGEVILLE 3-B,AGY,Northeast,Cleveland,"1,301",620,47.66%
Lorain,PRECINCT N. RIDGEVILLE 3-C,AGZ,Northeast,Cleveland,910,689,75.71%
Lorain,PRECINCT N. RIDGEVILLE 3-D,AHA,Northeast,Cleveland,997,622,62.39%
Lorain,PRECINCT N. RIDGEVILLE 3-E,AHB,Northeast,Cleveland,"1,142",576,50.44%
Lorain,PRECINCT N. RIDGEVILLE 4-A,AHC,Northeast,Cleveland,928,353,38.04%
Lorain,PRECINCT N. RIDGEVILLE 4-B,AHD,Northeast,Cleveland,765,343,44.84%
Lorain,PRECINCT N. RIDGEVILLE 4-C,AHE,Northeast,Cleveland,805,412,51.18%
Lorain,PRECINCT N. RIDGEVILLE 4-D,AHF,Northeast,Cleveland,780,392,50.26%
Lorain,PRECINCT N. RIDGEVILLE 4-E,AHG,Northeast,Cleveland,727,283,38.93%
Lorain,PRECINCT N. RIDGEVILLE 4-F,AHH,Northeast,Cleveland,981,455,46.38%
Lorain,PRECINCT OBERLIN CITY #1,AHI,Northeast,Cleveland,885,431,48.70%
Lorain,PRECINCT OBERLIN CITY #6,AHJ,Northeast,Cleveland,"1,143",169,14.79%
Lorain,PRECINCT OBERLIN CITY #3,AHK,Northeast,Cleveland,937,207,22.09%
Lorain,PRECINCT OBERLIN CITY #7,AHL,Northeast,Cleveland,"1,775",126,7.10%
Lorain,PRECINCT OBERLIN CITY #4,AHM,Northeast,Cleveland,994,584,58.75%
Lorain,PRECINCT OBERLIN CITY #5,AHO,Northeast,Cleveland,973,401,41.21%
Lorain,PRECINCT SHEF. LAKE CITY 1-A,AHP,Northeast,Cleveland,"1,491",589,39.50%
Lorain,PRECINCT SHEF. LAKE CITY 2-A,AHR,Northeast,Cleveland,"1,379",590,42.78%
Lorain,PRECINCT SHEF. LAKE CITY 3-A,AHT,Northeast,Cleveland,"1,470",573,38.98%
Lorain,PRECINCT SHEF. LAKE CITY 4-A,AHV,Northeast,Cleveland,"1,641",574,34.98%
Lorain,PRECINCT VERMILION CITY 1-A,AHX,Northeast,Cleveland,791,351,44.37%
Lorain,PRECINCT VERMILION CITY 3-A/5-A,AHY,Northeast,Cleveland,"1,193",564,47.28%
Lorain,PRECINCT VERMILION CITY 4-A,AHZ,Northeast,Cleveland,"1,423",618,43.43%
Lorain,PRECINCT VERMILION CITY 5-B,AIC,Northeast,Cleveland,650,328,50.46%
Lorain,PRECINCT AMHERST TWP #1,AIE,Northeast,Cleveland,"1,108",508,45.85%
Lorain,PRECINCT AMHERST TWP #2,AIF,Northeast,Cleveland,"1,110",502,45.23%
Lorain,PRECINCT AMHERST TWP #3,AIG,Northeast,Cleveland,"1,219",390,31.99%
Lorain,PRECINCT AMHERST TWP #4,AIH,Northeast,Cleveland,801,388,48.44%
Lorain,PRECINCT S AMHERST VILL,AIK,Northeast,Cleveland,"1,054",466,44.21%
Lorain,PRECINCT BRIGHTON TWP,AIM,Northeast,Cleveland,625,275,44.00%
Lorain,PRECINCT BROWNHELM TWP,AIN,Northeast,Cleveland,"1,441",720,49.97%
Lorain,PRECINCT CAMDEN TWP/KIPTON VILL,AIO,Northeast,Cleveland,"1,096",557,50.82%
Lorain,PRECINCT CARLISLE TWP #1,AIQ,Northeast,Cleveland,623,316,50.72%
Lorain,PRECINCT CARLISLE TWP #2,AIR,Northeast,Cleveland,"1,450",602,41.52%
Lorain,PRECINCT CARLISLE TWP #3,AIS,Northeast,Cleveland,784,339,43.24%
Lorain,PRECINCT CARLISLE TWP #4,AIT,Northeast,Cleveland,985,514,52.18%
Lorain,PRECINCT CARLISLE TWP #5,AIU,Northeast,Cleveland,"1,375",629,45.75%
Lorain,PRECINCT COLUMBIA TWP #1,AIZ,Northeast,Cleveland,"1,445",609,42.15%
Lorain,PRECINCT COLUMBIA TWP #2,AJA,Northeast,Cleveland,"1,593",768,48.21%
Lorain,PRECINCT COLUMBIA TWP #3,AJB,Northeast,Cleveland,"1,358",602,44.33%
Lorain,PRECINCT COLUMBIA TWP #4,AJC,Northeast,Cleveland,"1,186",563,47.47%
Lorain,PRECINCT EATON TWP #1,AJF,Northeast,Cleveland,"1,306",618,47.32%
Lorain,PRECINCT EATON TWP #2,AJG,Northeast,Cleveland,"1,491",686,46.01%
Lorain,PRECINCT EATON TWP #3,AJH,Northeast,Cleveland,"1,485",558,37.58%
Lorain,PRECINCT ELYRIA TWP #1,AJL,Northeast,Cleveland,"1,154",439,38.04%
Lorain,PRECINCT ELYRIA TWP #2,AJM,Northeast,Cleveland,"1,108",484,43.68%
Lorain,PRECINCT GRAFTON TWP #1,AJP,Northeast,Cleveland,"1,140",542,47.54%
Lorain,PRECINCT GRAFTON TWP #2,AJQ,Northeast,Cleveland,965,481,49.84%
Lorain,PRECINCT GRAFTON VILL #1/#2,AJR,Northeast,Cleveland,865,334,38.61%
Lorain,PRECINCT GRAFTON VILL #3/#4,AJT,Northeast,Cleveland,985,447,45.38%
Lorain,PRECINCT HENRIETTA #1,AJV,Northeast,Cleveland,681,368,54.04%
Lorain,PRECINCT HUNTINGTON TWP,AJX,Northeast,Cleveland,942,446,47.35%
Lorain,PRECINCT LAGRANGE TWP #1,AJY,Northeast,Cleveland,"1,315",460,34.98%
Lorain,PRECINCT LAGRANGE TWP #2,AJZ,Northeast,Cleveland,"1,457",653,44.82%
Lorain,PRECINCT LAGRANGE VILL NORTH,AKB,Northeast,Cleveland,863,410,47.51%
Lorain,PRECINCT PENFIELD TWP,AKC,Northeast,Cleveland,"1,335",683,51.16%
Lorain,PRECINCT PITTSFIELD TWP,AKD,Northeast,Cleveland,"1,153",583,50.56%
Lorain,PRECINCT ROCHESTER TWP & VILL,AKE,Northeast,Cleveland,567,278,49.03%
Lorain,PRECINCT NEW RUSSIA TWP,AKF,Northeast,Cleveland,"1,337",646,48.32%
Lorain,PRECINCT SHEFFIELD TWP EAST,AKH,Northeast,Cleveland,699,202,28.90%
Lorain,PRECINCT SHEFFIELD TWP NORTH,AKI,Northeast,Cleveland,713,197,27.63%
Lorain,PRECINCT SHEFFIELD TWP WEST,AKK,Northeast,Cleveland,933,212,22.72%
Lorain,PRECINCT SHEFFIELD VILL #1,AKL,Northeast,Cleveland,887,442,49.83%
Lorain,PRECINCT SHEFFIELD VILL #2,AKM,Northeast,Cleveland,"1,314",651,49.54%
Lorain,PRECINCT WELLINGTON TWP,AKN,Northeast,Cleveland,947,430,45.41%
Lorain,PRECINCT WELLINGTON VILL NORTH,AKO,Northeast,Cleveland,"1,439",466,32.38%
Lorain,PRECINCT WELLINGTON VILL WEST,AKP,Northeast,Cleveland,781,269,34.44%
Lorain,PRECINCT OBERLIN CITY #2,AKS,Northeast,Cleveland,777,372,47.88%
Lorain,PRECINCT AVON CITY 2-C,AKT,Northeast,Cleveland,"1,244",422,33.92%
Lorain,PRECINCT AVON CITY 3-C,AKU,Northeast,Cleveland,"1,454",652,44.84%
Lorain,PRECINCT AVON CITY 4-C,AKV,Northeast,Cleveland,"1,207",572,47.39%
Lorain,PRECINCT AVON CITY 1-C,AKY,Northeast,Cleveland,"1,341",586,43.70%
Lorain,PRECINCT AVON CITY 1-D,AKZ,Northeast,Cleveland,856,387,45.21%
Lorain,PRECINCT SHEFFIELD VILL #3,ALE,Northeast,Cleveland,"1,090",482,44.22%
Lorain,PRECINCT OBERLIN CITY #8,ALF,Northeast,Cleveland,"1,837",114,6.21%
Lorain,PRECINCT AVON CITY 1-E,ALH,Northeast,Cleveland,"1,267",586,46.25%
Lorain,PRECINCT N. RIDGEVILLE 3-F,ALJ,Northeast,Cleveland,682,297,43.55%
Lorain,PRECINCT N. RIDGEVILLE 3-G,ALK,Northeast,Cleveland,851,559,65.69%
Lorain,PRECINCT N. RIDGEVILLE 1-E,ALM,Northeast,Cleveland,905,403,44.53%
Lorain,PRECINCT AVON LAKE CITY 1-E,ALN,Northeast,Cleveland,832,437,52.52%
Lorain,PRECINCT AVON LAKE CITY 2-E,ALO,Northeast,Cleveland,958,497,51.88%
Lorain,PRECINCT AVON CITY 1-F,ALP,Northeast,Cleveland,521,241,46.26%
Lorain,PRECINCT AVON CITY 1-G,ALQ,Northeast,Cleveland,833,400,48.02%
Lorain,PRECINCT LAGRANGE VILL SOUTH,ALS,Northeast,Cleveland,866,323,37.30%
Lorain,PRECINCT HENRIETTA TWP #2,ALV,Northeast,Cleveland,673,315,46.81%
Lorain,PRECINCT WELLINGTON VILL EAST,ALX,Northeast,Cleveland,"1,016",412,40.55%
Lorain,PRECINCT LORAIN CITY 1-F,ALY,Northeast,Cleveland,534,123,23.03%
Lorain,PRECINCT LORAIN CITY 3-F,ALZ,Northeast,Cleveland,656,273,41.62%
Lorain,PRECINCT N. RIDGEVILLE 2-E,AMA,Northeast,Cleveland,"1,639",767,46.80%
Lorain,PRECINCT N. RIDGEVILLE 4-G,AMB,Northeast,Cleveland,"1,336",563,42.14%
Lorain,PRECINCT LORAIN CITY 7-F,AMC,Northeast,Cleveland,744,329,44.22%
Lorain,PRECINCT LORAIN CITY 7-G,AMD,Northeast,Cleveland,"1,040",402,38.65%
Lucas,PRECINCT MAUMEE 1,AAA,Northwest,Toledo,"1,060",473,44.62%
Lucas,PRECINCT MAUMEE 2,AAL,Northwest,Toledo,"1,129",481,42.60%
Lucas,PRECINCT MAUMEE 3,AAO,Northwest,Toledo,"1,294",653,50.46%
Lucas,PRECINCT MAUMEE 4,AAP,Northwest,Toledo,"1,172",430,36.69%
Lucas,PRECINCT MAUMEE 5,AAQ,Northwest,Toledo,"1,165",497,42.66%
Lucas,PRECINCT MAUMEE 6,AAR,Northwest,Toledo,"1,205",505,41.91%
Lucas,PRECINCT MAUMEE 7,AAS,Northwest,Toledo,894,404,45.19%
Lucas,PRECINCT MAUMEE 8,AAT,Northwest,Toledo,"1,211",413,34.10%
Lucas,PRECINCT MAUMEE 9,AAU,Northwest,Toledo,"1,258",512,40.70%
Lucas,PRECINCT OREGON 1,AAV,Northwest,Toledo,797,299,37.52%
Lucas,PRECINCT OREGON 10,AAW,Northwest,Toledo,"1,315",451,34.30%
Lucas,PRECINCT OREGON 11,AAX,Northwest,Toledo,920,248,26.96%
Lucas,PRECINCT OREGON 12,AAY,Northwest,Toledo,"1,165",571,49.01%
Lucas,PRECINCT OREGON 13,AAZ,Northwest,Toledo,938,263,28.04%
Lucas,PRECINCT OREGON 2,ABG,Northwest,Toledo,828,296,35.75%
Lucas,PRECINCT OREGON 3,ABK,Northwest,Toledo,"1,154",505,43.76%
Lucas,PRECINCT OREGON 4,ABL,Northwest,Toledo,813,397,48.83%
Lucas,PRECINCT OREGON 5,ABM,Northwest,Toledo,"1,367",626,45.79%
Lucas,PRECINCT OREGON 6,ABN,Northwest,Toledo,907,393,43.33%
Lucas,PRECINCT OREGON 7,ABO,Northwest,Toledo,"1,279",574,44.88%
Lucas,PRECINCT OREGON 8,ABP,Northwest,Toledo,"1,269",347,27.34%
Lucas,PRECINCT OREGON 9,ABQ,Northwest,Toledo,"1,320",362,27.42%
Lucas,PRECINCT SYLVANIA CITY 1,ABR,Northwest,Toledo,"1,260",576,45.71%
Lucas,PRECINCT SYLVANIA CITY 10,ABS,Northwest,Toledo,973,336,34.53%
Lucas,PRECINCT SYLVANIA CITY 11,ABT,Northwest,Toledo,"1,062",486,45.76%
Lucas,PRECINCT SYLVANIA CITY 12,ABU,Northwest,Toledo,"1,087",432,39.74%
Lucas,PRECINCT SYLVANIA CITY 13,ABV,Northwest,Toledo,"1,047",465,44.41%
Lucas,PRECINCT SYLVANIA CITY 2,ACC,Northwest,Toledo,"1,161",506,43.58%
Lucas,PRECINCT SYLVANIA CITY 3,ACI,Northwest,Toledo,883,400,45.30%
Lucas,PRECINCT SYLVANIA CITY 4,ACJ,Northwest,Toledo,975,426,43.69%
Lucas,PRECINCT SYLVANIA CITY 5,ACK,Northwest,Toledo,"1,312",607,46.27%
Lucas,PRECINCT SYLVANIA CITY 6,ACL,Northwest,Toledo,"1,243",489,39.34%
Lucas,PRECINCT SYLVANIA CITY 7,ACM,Northwest,Toledo,"1,168",306,26.20%
Lucas,PRECINCT SYLVANIA CITY 8,ACN,Northwest,Toledo,922,486,52.71%
Lucas,PRECINCT SYLVANIA CITY 9,ACO,Northwest,Toledo,876,347,39.61%
Lucas,PRECINCT TOLEDO 1A,ACP,Northwest,Toledo,"1,048",284,27.10%
Lucas,PRECINCT TOLEDO 1C,ACR,Northwest,Toledo,780,227,29.10%
Lucas,PRECINCT TOLEDO 1D,ACS,Northwest,Toledo,"1,297",419,32.31%
Lucas,PRECINCT TOLEDO 1E,ACT,Northwest,Toledo,679,99,14.58%
Lucas,PRECINCT TOLEDO 1F,ACU,Northwest,Toledo,951,292,30.70%
Lucas,PRECINCT TOLEDO 1G,ACV,Northwest,Toledo,942,242,25.69%
Lucas,PRECINCT TOLEDO 1H,ACW,Northwest,Toledo,714,215,30.11%
Lucas,PRECINCT TOLEDO 1I,ACX,Northwest,Toledo,"1,145",303,26.46%
Lucas,PRECINCT TOLEDO 1J,ACY,Northwest,Toledo,805,263,32.67%
Lucas,PRECINCT TOLEDO 1B,ADA,Northwest,Toledo,596,137,22.99%
Lucas,PRECINCT TOLEDO 2A,ADG,Northwest,Toledo,679,53,7.81%
Lucas,PRECINCT TOLEDO 2B,ADH,Northwest,Toledo,690,43,6.23%
Lucas,PRECINCT TOLEDO 2C,ADI,Northwest,Toledo,"1,061",108,10.18%
