forecast_date,state,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2020-10-27,TN,41.59814,37.4514342710237,0.0335,0
2020-10-27,SD,41.57184,35.60525213613529,0.0575,0
2020-10-27,SC,45.44196,43.430088142061784,0.089525,0
2020-10-27,RI,63.2963,59.38809132469479,0.999175,1
2020-10-27,PA,52.28451,50.00849567544814,0.8549,1
2020-10-27,OR,58.10811,56.45331865404888,0.976475,1
2020-10-27,OK,37.18166,32.28617433598664,0.006425,0
2020-10-27,OH,48.94486,45.239338340705025,0.418625,0
2020-10-27,ND,37.58149,31.756762359080092,0.01765,0
2020-10-27,NC,50.51536,48.586194188970325,0.631525,0
2020-10-27,NY,64.1336,56.37083287084579,0.9999,1
2020-10-27,NM,55.60905,54.289285849572224,0.973475,1
2020-10-27,NJ,59.30362,57.334196752812986,0.988975,1
2020-10-27,NH,54.62674,52.70830620003597,0.87495,1
2020-10-27,NV,52.90842,50.056781957284024,0.9031,1
2020-10-27,NE,40.50132,39.166630941787965,0.0081,0
2020-10-27,MT,44.94081,40.5495037039982,0.136375,0
2020-10-27,MO,44.8069,41.40878173618836,0.076550000000000007,0
2020-10-27,MS,42.74329,41.05760645597861,0.093975,0
2020-10-27,MN,53.54453,52.39509930974001,0.93845,1
2020-10-27,MI,53.66724,50.62081829082437,0.943075,1
2020-10-27,MA,66.75676,65.6000630059685,0.999425,1
2020-10-27,MD,64.24616,65.36066486007711,0.999325,1
2020-10-27,ME,55.25935,53.09245955573236,0.901625,1
2020-10-27,LA,40.89904,39.85145680152621,0.0376,0
2020-10-27,KY,39.86588,36.15151481115404,0.0133,0
2020-10-27,KS,43.68668,41.55955353883217,0.038425,0
2020-10-27,IA,49.40106,44.89171557144218,0.50375,0
2020-10-27,IN,44.46775,40.9616365453274,0.056075,0
2020-10-27,IL,58.26355,57.541635840035646,0.99915,1
2020-10-27,ID,37.14838,33.06640215480395,0.005525,0
2020-10-27,HI,66.46117,63.73363923901899,0.9913,1
2020-10-27,GA,49.69719,49.473055784446274,0.514525,1
2020-10-27,FL,50.63602,47.86145072544223,0.64725,0
2020-10-27,DC,89.8261,92.14969392140692,1,1
2020-10-27,DE,61.7983,58.745451841570414,0.999875,1
2020-10-27,CT,61.04291,59.26144634794266,0.9986,1
2020-10-27,CO,55.14556,55.3995419069199,0.9648,1
2020-10-27,CA,63.97953,63.48394689387351,0.998225,1
2020-10-27,AR,38.86236,34.77506195301496,0.014375,0
2020-10-27,AZ,50.64978,49.364690614366616,0.670075,1
2020-10-27,AK,44.95459,42.771952271020496,0.180725,0
2020-10-27,AL,39.90773,36.569990212122335,0.0189,0
2020-10-26,WY,29.20615,26.553574332014524,0.0013,0
2020-10-26,WI,52.88154,49.44953686142774,0.89035,1
2020-10-26,WV,35.1819,29.695101234443623,0.01265,0
2020-10-26,WA,60.77562,57.97030113530306,0.991525,1
2020-10-26,VA,55.58391,54.109517177802424,0.98695,1
2020-10-26,VT,66.38518,66.08641693066397,0.9929,1
2020-10-26,UT,41.39943,37.64604858330606,0.042925,0
2020-10-26,TX,48.30235,46.47900991387051,0.3311,0
2020-10-26,TN,41.62486,37.4514342710237,0.0343,0
2020-10-26,SD,41.5602,35.60525213613529,0.056925,0
2020-10-26,SC,45.36683,43.430088142061784,0.088525,0
2020-10-26,RI,63.34864,59.38809132469479,0.999275,1
2020-10-26,PA,52.20316,50.00849567544814,0.845025,1
2020-10-26,OR,58.15501,56.45331865404888,0.97585,1
2020-10-26,OK,37.18641,32.28617433598664,0.006825,0
2020-10-26,OH,48.97459,45.239338340705025,0.42345,0
2020-10-26,ND,37.57998,31.756762359080092,0.0174,0
2020-10-26,NC,50.68597,48.586194188970325,0.653025,0
2020-10-26,NY,64.21115,56.37083287084579,0.999925,1
2020-10-26,NM,55.68045,54.289285849572224,0.97345,1
2020-10-26,NJ,59.36966,57.334196752812986,0.988775,1
2020-10-26,NH,54.63199,52.70830620003597,0.874175,1
2020-10-26,NV,53.15847,50.056781957284024,0.911425,1
2020-10-26,NE,40.53279,39.166630941787965,0.008075,0
2020-10-26,MT,44.5727,40.5495037039982,0.11755,0
2020-10-26,MO,44.82107,41.40878173618836,0.080375,0
2020-10-26,MS,42.60551,41.05760645597861,0.092075,0
2020-10-26,MN,53.19072,52.39509930974001,0.92085,1
2020-10-26,MI,53.68526,50.62081829082437,0.942875,1
2020-10-26,MA,66.7836,65.6000630059685,0.999475,1
2020-10-26,MD,64.30025,65.36066486007711,0.99935,1
2020-10-26,ME,55.26674,53.09245955573236,0.899,1
2020-10-26,LA,41.60438,39.85145680152621,0.0497,0
2020-10-26,KY,39.87326,36.15151481115404,0.01375,0
2020-10-26,KS,43.73479,41.55955353883217,0.0404,0
2020-10-26,IA,49.30947,44.89171557144218,0.495975,0
2020-10-26,IN,44.43718,40.9616365453274,0.056625,0
2020-10-26,IL,58.33447,57.541635840035646,0.9993,1
2020-10-26,ID,37.14584,33.06640215480395,0.0058,0
2020-10-26,HI,66.52494,63.73363923901899,0.99155,1
2020-10-26,GA,49.37361,49.473055784446274,0.462575,1
2020-10-26,FL,50.76615,47.86145072544223,0.66295,0
2020-10-26,DC,89.84835,92.14969392140692,1,1
2020-10-26,DE,61.86675,58.745451841570414,0.99995,1
2020-10-26,CT,61.1209,59.26144634794266,0.99875,1
2020-10-26,CO,55.19659,55.3995419069199,0.964075,1
2020-10-26,CA,63.83604,63.48394689387351,0.99815,1
2020-10-26,AR,38.87542,34.77506195301496,0.014825,0
2020-10-26,AZ,50.61109,49.364690614366616,0.66435,1
2020-10-26,AK,44.95874,42.771952271020496,0.183875,0
2020-10-26,AL,39.91166,36.569990212122335,0.02005,0
2020-10-25,WY,29.18972,26.553574332014524,0.001175,0
2020-10-25,WI,52.69458,49.44953686142774,0.874225,1
2020-10-25,WV,35.20425,29.695101234443623,0.012075,0
2020-10-25,WA,60.5442,57.97030113530306,0.990125,1
