county_name,precinct_name,precinct_code,region_name,media_market,registered_voters,ballots_counted,official_voter_turnout
Hamilton,SHARONVILLE 1-B,AWU,Southwest,Cincinnati,858,265,30.885780885780886
Hamilton,SHARONVILLE 2-A,AWW,Southwest,Cincinnati,836,491,58.73205741626794
Hamilton,SHARONVILLE 3-A,AWZ,Southwest,Cincinnati,1617,683,42.2387136672851
Hamilton,SHARONVILLE 3-B,AXA,Southwest,Cincinnati,780,407,52.17948717948718
Hamilton,SHARONVILLE 4-A,AXD,Southwest,Cincinnati,1066,573,53.75234521575985
Hamilton,SHARONVILLE 4-B,AXE,Southwest,Cincinnati,1586,672,42.37074401008827
Hamilton,SILVERTON A,AXI,Southwest,Cincinnati,1115,505,45.2914798206278
Hamilton,SILVERTON B,AXJ,Southwest,Cincinnati,1394,585,41.96556671449068
Hamilton,SILVERTON C,AXK,Southwest,Cincinnati,1262,465,36.84627575277337
Hamilton,SPRINGDALE A,AXQ,Southwest,Cincinnati,718,338,47.07520891364903
Hamilton,SPRINGDALE B,AXR,Southwest,Cincinnati,943,429,45.49310710498409
Hamilton,SPRINGDALE C,AXS,Southwest,Cincinnati,1018,400,39.29273084479372
Hamilton,SPRINGDALE D,AXT,Southwest,Cincinnati,794,290,36.523929471032744
Hamilton,SPRINGDALE E,AXU,Southwest,Cincinnati,964,265,27.489626556016596
Hamilton,SPRINGDALE F,AXV,Southwest,Cincinnati,805,314,39.006211180124225
Hamilton,SPRINGDALE G,AXW,Southwest,Cincinnati,670,219,32.6865671641791
Hamilton,SPRINGDALE H,AXX,Southwest,Cincinnati,895,431,48.15642458100559
Hamilton,WYOMING A,AYD,Southwest,Cincinnati,1449,887,61.21463077984817
Hamilton,WYOMING B,AYE,Southwest,Cincinnati,1442,866,60.05547850208045
Hamilton,WYOMING C,AYF,Southwest,Cincinnati,1466,850,57.98090040927694
Hamilton,WYOMING D,AYG,Southwest,Cincinnati,1355,747,55.12915129151291
Hamilton,WYOMING E,AYH,Southwest,Cincinnati,1357,829,61.09064112011791
Hamilton,AMBERLEY A,AYP,Southwest,Cincinnati,835,490,58.68263473053892
Hamilton,AMBERLEY B,AYQ,Southwest,Cincinnati,807,441,54.646840148698885
Hamilton,AMBERLEY C,AYR,Southwest,Cincinnati,638,395,61.912225705329156
Hamilton,AMBERLEY D,AYS,Southwest,Cincinnati,858,545,63.51981351981352
Hamilton,ANDERSON A,AYU,Southwest,Cincinnati,1051,574,54.61465271170314
Hamilton,ANDERSON AA,AYV,Southwest,Cincinnati,1144,681,59.52797202797203
Hamilton,ANDERSON B,AYW,Southwest,Cincinnati,1001,505,50.44955044955045
Hamilton,ANDERSON BB,AYX,Southwest,Cincinnati,913,465,50.93099671412924
Hamilton,ANDERSON C,AYY,Southwest,Cincinnati,1390,756,54.388489208633096
Hamilton,ANDERSON CC,AYZ,Southwest,Cincinnati,666,394,59.15915915915916
Hamilton,ANDERSON D,AZA,Southwest,Cincinnati,1373,736,53.60524399126002
Hamilton,ANDERSON DD,AZB,Southwest,Cincinnati,1250,675,54
Hamilton,ANDERSON E,AZC,Southwest,Cincinnati,1256,640,50.955414012738856
Hamilton,ANDERSON EE,AZD,Southwest,Cincinnati,793,405,51.0718789407314
Hamilton,ANDERSON F,AZE,Southwest,Cincinnati,1248,731,58.57371794871795
Hamilton,ANDERSON FF,AZF,Southwest,Cincinnati,1273,606,47.60408483896308
Hamilton,ANDERSON G,AZG,Southwest,Cincinnati,1377,681,49.45533769063181
Hamilton,ANDERSON H,AZI,Southwest,Cincinnati,1256,688,54.77707006369427
Hamilton,ANDERSON I,AZK,Southwest,Cincinnati,1357,789,58.142962417096534
Hamilton,ANDERSON J,AZM,Southwest,Cincinnati,969,531,54.79876160990712
Hamilton,ANDERSON K,AZO,Southwest,Cincinnati,1510,669,44.3046357615894
Hamilton,ANDERSON L,AZQ,Southwest,Cincinnati,1471,739,50.23793337865398
Hamilton,ANDERSON M,AZS,Southwest,Cincinnati,767,412,53.71577574967405
Hamilton,ANDERSON N,AZU,Southwest,Cincinnati,1248,689,55.208333333333336
Hamilton,ANDERSON O,AZW,Southwest,Cincinnati,1343,651,48.47356664184661
Hamilton,ANDERSON P,AZY,Southwest,Cincinnati,549,321,58.46994535519126
Hamilton,ANDERSON Q,BAA,Southwest,Cincinnati,1288,710,55.12422360248447
Hamilton,ANDERSON R,BAC,Southwest,Cincinnati,1184,689,58.192567567567565
Hamilton,ANDERSON S,BAE,Southwest,Cincinnati,782,417,53.32480818414322
Hamilton,ANDERSON T,BAG,Southwest,Cincinnati,728,408,56.043956043956044
Hamilton,ANDERSON U,BAI,Southwest,Cincinnati,1092,613,56.13553113553114
Hamilton,ANDERSON V,BAK,Southwest,Cincinnati,646,339,52.476780185758514
Hamilton,ANDERSON W,BAM,Southwest,Cincinnati,871,445,51.09070034443169
Hamilton,ANDERSON X,BAO,Southwest,Cincinnati,749,402,53.67156208277704
Hamilton,ANDERSON Y,BAQ,Southwest,Cincinnati,681,303,44.49339207048458
Hamilton,ANDERSON Z,BAS,Southwest,Cincinnati,1079,578,53.56811862835959
Hamilton,ARLINGTON HGTS A,BAT,Southwest,Cincinnati,514,131,25.486381322957197
Hamilton,COLERAIN A,BAU,Southwest,Cincinnati,1171,633,54.05636208368915
Hamilton,COLERAIN AA,BAV,Southwest,Cincinnati,1106,584,52.802893309222426
Hamilton,COLERAIN B,BAX,Southwest,Cincinnati,1070,327,30.560747663551403
Hamilton,COLERAIN BB,BAY,Southwest,Cincinnati,1306,565,43.26186830015314
Hamilton,COLERAIN C,BBA,Southwest,Cincinnati,1200,369,30.75
Hamilton,COLERAIN CC,BBB,Southwest,Cincinnati,1170,209,17.863247863247864
Hamilton,COLERAIN D,BBD,Southwest,Cincinnati,1076,259,24.070631970260223
Hamilton,COLERAIN DD,BBE,Southwest,Cincinnati,941,274,29.11795961742827
Hamilton,COLERAIN E,BBG,Southwest,Cincinnati,1313,623,47.448591012947446
Hamilton,COLERAIN EE,BBH,Southwest,Cincinnati,1176,395,33.58843537414966
Hamilton,COLERAIN F,BBJ,Southwest,Cincinnati,1318,622,47.192716236722305
Hamilton,COLERAIN FF,BBK,Southwest,Cincinnati,480,130,27.083333333333332
Hamilton,COLERAIN G,BBM,Southwest,Cincinnati,1173,551,46.97357203751066
Hamilton,COLERAIN GG,BBN,Southwest,Cincinnati,1170,385,32.9059829059829
Hamilton,COLERAIN H,BBP,Southwest,Cincinnati,1430,553,38.67132867132867
Hamilton,COLERAIN HH,BBQ,Southwest,Cincinnati,1025,287,28
Hamilton,COLERAIN I,BBS,Southwest,Cincinnati,828,422,50.966183574879224
Hamilton,COLERAIN II,BBT,Southwest,Cincinnati,469,242,51.59914712153518
Hamilton,COLERAIN J,BBV,Southwest,Cincinnati,1347,403,29.91833704528582
Hamilton,COLERAIN JJ,BBW,Southwest,Cincinnati,1247,421,33.76102646351243
Hamilton,COLERAIN K,BBY,Southwest,Cincinnati,842,343,40.736342042755346
Hamilton,COLERAIN KK,BBZ,Southwest,Cincinnati,1324,458,34.59214501510574
Hamilton,COLERAIN L,BCB,Southwest,Cincinnati,1190,625,52.52100840336134
Hamilton,COLERAIN LL,BCC,Southwest,Cincinnati,683,269,39.38506588579795
Hamilton,COLERAIN M,BCE,Southwest,Cincinnati,1039,278,26.756496631376322
Hamilton,COLERAIN N,BCG,Southwest,Cincinnati,1362,601,44.12628487518355
Hamilton,COLERAIN O,BCI,Southwest,Cincinnati,567,185,32.6278659611993
Hamilton,COLERAIN P,BCK,Southwest,Cincinnati,515,176,34.1747572815534
Hamilton,COLERAIN Q,BCM,Southwest,Cincinnati,1176,626,53.2312925170068
Hamilton,COLERAIN R,BCO,Southwest,Cincinnati,1246,386,30.979133226324237
Hamilton,COLERAIN S,BCQ,Southwest,Cincinnati,1153,496,43.0182133564614
Hamilton,COLERAIN T,BCS,Southwest,Cincinnati,1170,394,33.675213675213676
Hamilton,COLERAIN U,BCU,Southwest,Cincinnati,943,375,39.76670201484624
Hamilton,COLERAIN V,BCW,Southwest,Cincinnati,1145,385,33.624454148471614
Hamilton,COLERAIN W,BCY,Southwest,Cincinnati,687,151,21.979621542940322
Hamilton,COLERAIN X,BDA,Southwest,Cincinnati,1114,325,29.174147217235188
Hamilton,COLERAIN Y,BDC,Southwest,Cincinnati,1249,399,31.945556445156125
Hamilton,COLERAIN Z,BDE,Southwest,Cincinnati,1323,387,29.25170068027211
Hamilton,COLUMBIA A,BDG,Southwest,Cincinnati,165,98,59.39393939393939
Hamilton,COLUMBIA B,BDH,Southwest,Cincinnati,381,172,45.14435695538058
Hamilton,COLUMBIA C,BDI,Southwest,Cincinnati,427,286,66.97892271662764
Hamilton,COLUMBIA D,BDJ,Southwest,Cincinnati,590,175,29.661016949152543
Hamilton,COLUMBIA E,BDK,Southwest,Cincinnati,347,150,43.22766570605187
Hamilton,COLUMBIA F,BDL,Southwest,Cincinnati,617,265,42.94975688816856
Hamilton,COLUMBIA G,BDM,Southwest,Cincinnati,811,364,44.88286066584464
Hamilton,COLUMBIA H,BDN,Southwest,Cincinnati,2,1,50
Hamilton,COLUMBIA I,BDO,Southwest,Cincinnati,95,33,34.73684210526316
Hamilton,MILFORD A,BDP,Southwest,Cincinnati,21,13,61.904761904761905
Hamilton,FAIRFAX A,BDT,Southwest,Cincinnati,1296,577,44.52160493827161
Hamilton,CROSBY A,BDW,Southwest,Cincinnati,1451,532,36.664369400413506
Hamilton,CROSBY B,BDX,Southwest,Cincinnati,1329,548,41.23401053423627
Hamilton,DELHI A,BDZ,Southwest,Cincinnati,1277,369,28.89584964761159
Hamilton,DELHI B,BEB,Southwest,Cincinnati,1158,346,29.879101899827287
Hamilton,DELHI C,BED,Southwest,Cincinnati,1125,532,47.28888888888889
Hamilton,DELHI D,BEF,Southwest,Cincinnati,952,321,33.71848739495798
Hamilton,DELHI E,BEH,Southwest,Cincinnati,975,482,49.43589743589744
Hamilton,DELHI F,BEJ,Southwest,Cincinnati,1179,441,37.404580152671755
Hamilton,DELHI G,BEL,Southwest,Cincinnati,1151,550,47.784535186794095
Hamilton,DELHI H,BEN,Southwest,Cincinnati,1333,594,44.56114028507127
Hamilton,DELHI I,BEP,Southwest,Cincinnati,679,252,37.11340206185567
Hamilton,DELHI J,BER,Southwest,Cincinnati,1380,497,36.01449275362319
Hamilton,DELHI K,BET,Southwest,Cincinnati,819,408,49.81684981684982
Hamilton,DELHI L,BEU,Southwest,Cincinnati,1060,493,46.509433962264154
Hamilton,DELHI M,BEV,Southwest,Cincinnati,1048,372,35.49618320610687
Hamilton,DELHI N,BEW,Southwest,Cincinnati,620,193,31.129032258064516
Hamilton,DELHI O,BEX,Southwest,Cincinnati,1209,556,45.98842018196857
Hamilton,DELHI P,BEY,Southwest,Cincinnati,1010,447,44.257425742574256
Hamilton,DELHI Q,BEZ,Southwest,Cincinnati,1147,629,54.83870967741935
Hamilton,DELHI R,BFA,Southwest,Cincinnati,873,368,42.15349369988545
Hamilton,DELHI S,BFB,Southwest,Cincinnati,1108,489,44.13357400722022
Hamilton,ELMWOOD A,BFJ,Southwest,Cincinnati,1110,192,17.2972972972973
Hamilton,EVENDALE A,BFN,Southwest,Cincinnati,1138,693,60.89630931458699
Hamilton,EVENDALE B,BFO,Southwest,Cincinnati,923,516,55.90465872156013
Hamilton,EVENDALE C,BFP,Southwest,Cincinnati,233,140,60.08583690987125
Hamilton,GLENDALE A,BFR,Southwest,Cincinnati,996,562,56.42570281124498
Hamilton,GLENDALE B,BFS,Southwest,Cincinnati,1086,616,56.721915285451196
Hamilton,GOLF MANOR A,BFW,Southwest,Cincinnati,1419,487,34.31994362226921
Hamilton,GOLF MANOR B,BFX,Southwest,Cincinnati,1249,438,35.06805444355484
Hamilton,GREENHILLS A,BGC,Southwest,Cincinnati,564,210,37.234042553191486
Hamilton,GREENHILLS B,BGD,Southwest,Cincinnati,1018,538,52.848722986247544
Hamilton,GREENHILLS C,BGE,Southwest,Cincinnati,1008,428,42.46031746031746
Hamilton,GREEN A,BGI,Southwest,Cincinnati,1164,501,43.04123711340206
Hamilton,GREEN AA,BGJ,Southwest,Cincinnati,965,523,54.196891191709845
Hamilton,GREEN B,BGL,Southwest,Cincinnati,1210,552,45.6198347107438
Hamilton,GREEN BB,BGM,Southwest,Cincinnati,1050,387,36.857142857142854
Hamilton,GREEN C,BGO,Southwest,Cincinnati,945,423,44.76190476190476
Hamilton,GREEN CC,BGP,Southwest,Cincinnati,1124,386,34.34163701067616
Hamilton,GREEN D,BGR,Southwest,Cincinnati,1262,571,45.24564183835182
Hamilton,GREEN DD,BGS,Southwest,Cincinnati,930,426,45.806451612903224
Hamilton,GREEN E,BGU,Southwest,Cincinnati,1260,630,50
Hamilton,GREEN EE,BGV,Southwest,Cincinnati,1052,401,38.11787072243346
Hamilton,GREEN F,BGX,Southwest,Cincinnati,1130,425,37.610619469026545
Hamilton,GREEN FF,BGY,Southwest,Cincinnati,1019,446,43.76840039254171
Hamilton,GREEN G,BHA,Southwest,Cincinnati,824,441,53.519417475728154
Hamilton,GREEN GG,BHB,Southwest,Cincinnati,1243,589,47.38535800482703
Hamilton,GREEN H,BHD,Southwest,Cincinnati,830,343,41.325301204819276
Hamilton,GREEN HH,BHE,Southwest,Cincinnati,1214,496,40.85667215815486
Hamilton,GREEN I,BHG,Southwest,Cincinnati,1158,379,32.72884283246977
Hamilton,GREEN II,BHH,Southwest,Cincinnati,713,249,34.922861150070126
Hamilton,GREEN J,BHJ,Southwest,Cincinnati,906,468,51.65562913907285
Hamilton,GREEN JJ,BHK,Southwest,Cincinnati,1168,502,42.97945205479452
Hamilton,GREEN K,BHM,Southwest,Cincinnati,1178,645,54.753820033955854
Hamilton,GREEN KK,BHN,Southwest,Cincinnati,1081,517,47.82608695652174
Hamilton,GREEN L,BHP,Southwest,Cincinnati,1352,622,46.005917159763314
Hamilton,GREEN LL,BHQ,Southwest,Cincinnati,943,483,51.21951219512195
Hamilton,GREEN M,BHS,Southwest,Cincinnati,717,360,50.2092050209205
Hamilton,GREEN MM,BHT,Southwest,Cincinnati,694,394,56.77233429394813
Hamilton,GREEN N,BHV,Southwest,Cincinnati,1293,419,32.40525908739366
Hamilton,GREEN NN,BHW,Southwest,Cincinnati,677,346,51.10782865583457
Hamilton,GREEN O,BHY,Southwest,Cincinnati,1302,531,40.78341013824885
Hamilton,GREEN OO,BHZ,Southwest,Cincinnati,621,285,45.893719806763286
Hamilton,GREEN P,BIB,Southwest,Cincinnati,1053,506,48.05318138651472
Hamilton,GREEN PP,BIC,Southwest,Cincinnati,1318,603,45.75113808801214
Hamilton,GREEN Q,BIE,Southwest,Cincinnati,1198,595,49.6661101836394
Hamilton,GREEN QQ,BIF,Southwest,Cincinnati,1170,639,54.61538461538461
Hamilton,GREEN R,BIH,Southwest,Cincinnati,715,356,49.790209790209794
Hamilton,GREEN S,BIJ,Southwest,Cincinnati,1236,424,34.3042071197411
Hamilton,GREEN T,BIL,Southwest,Cincinnati,544,181,33.27205882352941
Hamilton,GREEN U,BIN,Southwest,Cincinnati,702,334,47.578347578347575
Hamilton,GREEN V,BIP,Southwest,Cincinnati,1085,430,39.63133640552996
Hamilton,GREEN W,BIR,Southwest,Cincinnati,1284,719,55.99688473520249
Hamilton,GREEN X,BIT,Southwest,Cincinnati,1329,630,47.40406320541761
Hamilton,GREEN Y,BIV,Southwest,Cincinnati,915,453,49.50819672131148
Hamilton,GREEN Z,BIX,Southwest,Cincinnati,1364,563,41.27565982404692
Hamilton,HARR TWP AA,BIZ,Southwest,Cincinnati,720,359,49.861111111111114
Hamilton,HARR TWP BB,BJA,Southwest,Cincinnati,1292,563,43.575851393188856
Hamilton,HARR TWP CC,BJB,Southwest,Cincinnati,906,253,27.924944812362032
Hamilton,HARRISON A,BJE,Southwest,Cincinnati,1468,404,27.52043596730245
Hamilton,HARRISON B,BJF,Southwest,Cincinnati,1470,361,24.5578231292517
Hamilton,HARRISON C,BJG,Southwest,Cincinnati,1681,543,32.3022010707912
Hamilton,HARRISON D,BJH,Southwest,Cincinnati,1365,517,37.875457875457876
Hamilton,HARRISON E,BJI,Southwest,Cincinnati,1439,544,37.80403057678944
Hamilton,HARRISON F,BJJ,Southwest,Cincinnati,1437,609,42.379958246346554
Hamilton,LOCKLAND A,BJL,Southwest,Cincinnati,834,200,23.980815347721823
Hamilton,LOCKLAND B,BJM,Southwest,Cincinnati,1319,268,20.318423047763456
Hamilton,MARIEMONT A,BJS,Southwest,Cincinnati,1434,744,51.88284518828452
Hamilton,MARIEMONT B,BJT,Southwest,Cincinnati,1341,744,55.48098434004474
Hamilton,MIAMI TWP H,BJX,Southwest,Cincinnati,457,209,45.733041575492344
Hamilton,NORTH BEND A,BJZ,Southwest,Cincinnati,771,400,51.880674448767834
Hamilton,ADDYSTON A,BKA,Southwest,Cincinnati,569,114,20.035149384885763
Hamilton,CLEVES A,BKB,Southwest,Cincinnati,893,219,24.52407614781635
Hamilton,CLEVES B,BKC,Southwest,Cincinnati,1390,587,42.23021582733813
Hamilton,MIAMI TWP A,BKD,Southwest,Cincinnati,1248,639,51.20192307692308
Hamilton,MIAMI TWP B,BKE,Southwest,Cincinnati,1477,728,49.28909952606635
Hamilton,MIAMI TWP C,BKF,Southwest,Cincinnati,1269,479,37.74625689519306
Hamilton,MIAMI TWP D,BKG,Southwest,Cincinnati,1255,637,50.756972111553786
Hamilton,MIAMI TWP E,BKH,Southwest,Cincinnati,1029,564,54.81049562682216
Hamilton,MIAMI TWP F,BKI,Southwest,Cincinnati,621,267,42.99516908212561
Hamilton,MIAMI TWP G,BKJ,Southwest,Cincinnati,1281,592,46.213895394223265
Hamilton,NEWTOWN A,BKK,Southwest,Cincinnati,843,415,49.22894424673784
Hamilton,NEWTOWN B,BKL,Southwest,Cincinnati,1217,510,41.9063270336894
Hamilton,SPRINGFIELD A,BKM,Southwest,Cincinnati,806,168,20.843672456575682
Hamilton,SPRINGFIELD AA,BKN,Southwest,Cincinnati,1110,411,37.027027027027025
Hamilton,SPRINGFIELD B,BKO,Southwest,Cincinnati,691,257,37.19247467438495
Hamilton,SPRINGFIELD BB,BKP,Southwest,Cincinnati,651,373,57.29646697388633
Hamilton,SPRINGFIELD C,BKQ,Southwest,Cincinnati,1269,511,40.26792750197006
Hamilton,SPRINGFIELD D,BKS,Southwest,Cincinnati,872,378,43.34862385321101
Hamilton,SPRINGFIELD E,BKU,Southwest,Cincinnati,547,248,45.3382084095064
Hamilton,SPRINGFIELD F,BKW,Southwest,Cincinnati,698,397,56.87679083094556
Hamilton,SPRINGFIELD G,BKY,Southwest,Cincinnati,1156,529,45.761245674740486
Hamilton,SPRINGFIELD H,BLA,Southwest,Cincinnati,1085,551,50.78341013824885
Hamilton,SPRINGFIELD I,BLC,Southwest,Cincinnati,501,162,32.33532934131737
Hamilton,SPRINGFIELD J,BLE,Southwest,Cincinnati,928,362,39.008620689655174
Hamilton,SPRINGFIELD K,BLG,Southwest,Cincinnati,864,224,25.925925925925927
Hamilton,SPRINGFIELD L,BLI,Southwest,Cincinnati,295,92,31.1864406779661
Hamilton,SPRINGFIELD M,BLK,Southwest,Cincinnati,1173,450,38.36317135549872
Hamilton,SPRINGFIELD N,BLM,Southwest,Cincinnati,1089,542,49.770431588613405
Hamilton,SPRINGFIELD O,BLO,Southwest,Cincinnati,1060,324,30.566037735849058
Hamilton,SPRINGFIELD P,BLQ,Southwest,Cincinnati,853,311,36.45955451348183
Hamilton,SPRINGFIELD Q,BLS,Southwest,Cincinnati,1291,413,31.990704879938033
Hamilton,SPRINGFIELD R,BLU,Southwest,Cincinnati,1147,465,40.54054054054054
Hamilton,SPRINGFIELD S,BLW,Southwest,Cincinnati,1157,605,52.29040622299049
Hamilton,SPRINGFIELD T,BLY,Southwest,Cincinnati,1392,558,40.08620689655172
Hamilton,SPRINGFIELD U,BMA,Southwest,Cincinnati,1305,704,53.946360153256705
Hamilton,SPRINGFIELD V,BMC,Southwest,Cincinnati,1049,585,55.767397521449
Hamilton,SPRINGFIELD W,BME,Southwest,Cincinnati,1286,576,44.7900466562986
Hamilton,SPRINGFIELD X,BMG,Southwest,Cincinnati,699,325,46.49499284692418
Hamilton,SPRINGFIELD Y,BMI,Southwest,Cincinnati,943,315,33.404029692470836
Hamilton,SPRINGFIELD Z,BMJ,Southwest,Cincinnati,668,273,40.868263473053894
Hamilton,SYCAMORE A,BMK,Southwest,Cincinnati,124,52,41.935483870967744
Hamilton,SYCAMORE B,BMM,Southwest,Cincinnati,1260,503,39.92063492063492
Hamilton,SYCAMORE C,BMO,Southwest,Cincinnati,1412,492,34.844192634560905
Hamilton,SYCAMORE D,BMP,Southwest,Cincinnati,746,435,58.310991957104555
Hamilton,SYCAMORE E,BMQ,Southwest,Cincinnati,1303,707,54.25940138142747
Hamilton,SYCAMORE F,BMR,Southwest,Cincinnati,874,461,52.74599542334096
Hamilton,SYCAMORE G,BMS,Southwest,Cincinnati,1122,574,51.15864527629233
Hamilton,SYCAMORE H,BMT,Southwest,Cincinnati,895,407,45.47486033519553
Hamilton,SYCAMORE I,BMU,Southwest,Cincinnati,1196,630,52.675585284280935
Hamilton,SYCAMORE J,BMV,Southwest,Cincinnati,937,353,37.67342582710779
Hamilton,SYCAMORE K,BMW,Southwest,Cincinnati,1233,534,43.30900243309002
Hamilton,SYCAMORE L,BMX,Southwest,Cincinnati,1279,551,43.080531665363566
Hamilton,SYCAMORE M,BMY,Southwest,Cincinnati,711,359,50.49226441631505
Hamilton,SYCAMORE N,BMZ,Southwest,Cincinnati,1220,602,49.34426229508197
Hamilton,SYMMES A,BNM,Southwest,Cincinnati,320,187,58.4375
Hamilton,SYMMES B,BNN,Southwest,Cincinnati,1079,599,55.51436515291937
Hamilton,SYMMES C,BNO,Southwest,Cincinnati,1340,751,56.04477611940298
Hamilton,SYMMES D,BNP,Southwest,Cincinnati,1079,519,48.10009267840593
Hamilton,SYMMES E,BNQ,Southwest,Cincinnati,1069,620,57.998129092609915
Hamilton,SYMMES F,BNR,Southwest,Cincinnati,1441,591,41.013185287994446
Hamilton,SYMMES G,BNS,Southwest,Cincinnati,670,380,56.71641791044776
Hamilton,SYMMES H,BNT,Southwest,Cincinnati,486,281,57.818930041152264
Hamilton,SYMMES I,BNU,Southwest,Cincinnati,966,353,36.542443064182194
Hamilton,SYMMES J,BNV,Southwest,Cincinnati,1252,544,43.45047923322684
Hamilton,SYMMES K,BNW,Southwest,Cincinnati,430,215,50
Hamilton,SYMMES L,BNX,Southwest,Cincinnati,1146,644,56.19546247818499
Hamilton,TERRACE PARK A,BOE,Southwest,Cincinnati,1243,672,54.06275140788415
Hamilton,TERRACE PARK B,BOF,Southwest,Cincinnati,685,342,49.92700729927007
Hamilton,WHITEWATER A,BOH,Southwest,Cincinnati,1333,385,28.882220555138783
Hamilton,WHITEWATER B,BOI,Southwest,Cincinnati,1507,492,32.647644326476446
Hamilton,WHITEWATER C,BOJ,Southwest,Cincinnati,1216,211,17.351973684210527
Hamilton,WOODLAWN A,BOL,Southwest,Cincinnati,1089,446,40.95500459136823
Hamilton,WOODLAWN B,BOM,Southwest,Cincinnati,1536,453,29.4921875
Hamilton,LINCOLN HGTS A,BOP,Southwest,Cincinnati,1250,378,30.24
Hamilton,LINCOLN HGTS B,BOQ,Southwest,Cincinnati,773,141,18.240620957309186
Hamilton,CINCINNATI 12-D,BQI,Southwest,Cincinnati,1516,297,19.591029023746703
Hamilton,CINCINNATI 12-E,BQJ,Southwest,Cincinnati,1265,166,13.122529644268775
Hamilton,CINCINNATI 13-H,BQK,Southwest,Cincinnati,880,24,2.727272727272727
Hamilton,NORWOOD 1-C,BQL,Southwest,Cincinnati,1115,372,33.36322869955157
Hamilton,CINCINNATI 6-E,BQM,Southwest,Cincinnati,1354,439,32.42245199409158
Hamilton,CINCINNATI 11-D,BQN,Southwest,Cincinnati,1117,277,24.798567591763653
Hamilton,BLUE ASH 4-B,BQO,Southwest,Cincinnati,978,496,50.715746421267895
Hamilton,HARRISON G,BQP,Southwest,Cincinnati,582,223,38.31615120274914
Hancock,FINDLAY 1A,AAA,Northwest,Toledo,831,178,21.41997593261131
Hancock,FINDLAY 1B,AAB,Northwest,Toledo,855,298,34.853801169590646
Hancock,FINDLAY 1C,AAG,Northwest,Toledo,961,198,20.60353798126951
Hancock,FINDLAY 2C,AAH,Northwest,Toledo,777,343,44.14414414414414
Hancock,FINDLAY 2E,AAI,Northwest,Toledo,1040,499,47.98076923076923
Hancock,FINDLAY 2A,AAJ,Northwest,Toledo,1165,557,47.81115879828326
Hancock,FINDLAY 2B,AAL,Northwest,Toledo,714,298,41.73669467787115
Hancock,FINDLAY 2D,AAM,Northwest,Toledo,736,424,57.608695652173914
Hancock,FINDLAY 3A,AAO,Northwest,Toledo,1074,539,50.18621973929236
Hancock,FINDLAY 3B,AAP,Northwest,Toledo,933,358,38.37084673097535
Hancock,FINDLAY 3C,AAQ,Northwest,Toledo,1113,501,45.01347708894879
Hancock,FINDLAY 3D,AAR,Northwest,Toledo,755,214,28.344370860927153
Hancock,FINDLAY 4A,AAU,Northwest,Toledo,792,184,23.232323232323232
Hancock,FINDLAY 4B,AAV,Northwest,Toledo,794,162,20.403022670025187
Hancock,FINDLAY 4C,AAW,Northwest,Toledo,607,221,36.40856672158155
Hancock,FINDLAY 4D,AAX,Northwest,Toledo,867,407,46.943483275663205
Hancock,FINDLAY 1D,AAZ,Northwest,Toledo,1048,459,43.79770992366412
Hancock,FINDLAY 5A,ABA,Northwest,Toledo,1003,459,45.76271186440678
Hancock,FINDLAY 5B,ABB,Northwest,Toledo,738,366,49.59349593495935
Hancock,FINDLAY 5C,ABC,Northwest,Toledo,921,349,37.89359391965255
Hancock,FINDLAY 5D,ABD,Northwest,Toledo,1031,515,49.95150339476237
Hancock,FINDLAY 5E,ABE,Northwest,Toledo,634,187,29.49526813880126
Hancock,FINDLAY 6A,ABG,Northwest,Toledo,522,131,25.095785440613028
Hancock,FINDLAY 6B,ABH,Northwest,Toledo,763,139,18.2175622542595
Hancock,FINDLAY 6C,ABI,Northwest,Toledo,794,265,33.37531486146096
Hancock,FINDLAY 6D,ABJ,Northwest,Toledo,703,185,26.31578947368421
Hancock,FINDLAY 4E,ABM,Northwest,Toledo,647,239,36.93972179289026
Hancock,FOSTORIA N,ABN,Northwest,Toledo,976,437,44.77459016393443
Hancock,FOSTORIA S,ABO,Northwest,Toledo,897,309,34.448160535117054
Hancock,ALLEN E,ABP,Northwest,Toledo,909,442,48.624862486248624
Hancock,ALLEN W,ABQ,Northwest,Toledo,1057,485,45.88457899716178
Hancock,AMANDA,ABR,Northwest,Toledo,724,380,52.48618784530387
Hancock,BIGLICK,ABS,Northwest,Toledo,934,490,52.46252676659529
Hancock,BLANCHARD,ABT,Northwest,Toledo,830,410,49.397590361445786
Hancock,CASS,ABU,Northwest,Toledo,703,344,48.933143669985775
Hancock,DELAWARE,ABV,Northwest,Toledo,841,390,46.37336504161712
Hancock,EAGLE,ABW,Northwest,Toledo,827,466,56.34824667472793
Hancock,JACKSON,ABX,Northwest,Toledo,750,369,49.2
Hancock,LIBERTY N,ABY,Northwest,Toledo,729,350,48.010973936899866
Hancock,LIBERTY NE,ABZ,Northwest,Toledo,830,401,48.31325301204819
Hancock,LIBERTY NW,ACA,Northwest,Toledo,1184,627,52.95608108108108
Hancock,LIBERTY SE,ACB,Northwest,Toledo,1275,397,31.137254901960784
Hancock,LIBERTY SW,ACC,Northwest,Toledo,997,489,49.047141424272816
Hancock,MADISON E,ACD,Northwest,Toledo,701,323,46.07703281027104
Hancock,MADISON W,ACE,Northwest,Toledo,872,384,44.03669724770642
Hancock,MARION S,ACH,Northwest,Toledo,1468,700,47.68392370572207
